交差点番号,管理者名,交差点名,地先名,緯度,経度
6642230017,1040810034,,士別市大通北６丁目,44.1861052503090 ,142.3891561385500 
6642230019,1040810034,,士別市大通北２丁目,44.1831889717543 ,142.3900354152950 
6642230021,1040810034,大通東１,士別市大通西１丁目,44.1807143013620 ,142.3907896745970 
6642230024,1040810034,,士別市東１条北８丁目,44.1892924308926 ,142.3912682319840 
6642230029,201220,,士別市東２条北４丁目,44.1861011881053 ,142.3922058547700 
6642230030,1040810034,大通西５・大通東６,士別市大通西６丁目７１２－１,44.1758524496643 ,142.3922940211250 
6642230033,1040810034,大通西８・大通東９,士別市大通西２丁目,44.1730028288360 ,142.3931524620200 
6642230034,201220,１１２５東１条通り／１１４０４丁目通り,士別市大通東四丁目３０３,44.1776356032260 ,142.3934437967140 
6642230038,1040810034,大通西１１丁目・大通東１２丁目,士別市大通西１２丁目,44.1701032154119 ,142.3940484026950 
6642230047,1040810034,,士別市下士別町１５６９,44.2107857467575 ,142.3948581481150 
6642230049,1040810034,,士別市下士別町,44.1957375983683 ,142.3949549640990 
6642230055,上川総合振興局 旭川建設管理部,,士別市東四条北四丁目１７,44.1842932357418 ,142.3968680395980 
6642230057,上川総合振興局 旭川建設管理部,東５条５丁目,士別市東５条５丁目,44.1769775447049 ,142.3991349767360 
6642230059,上川総合振興局 旭川建設管理部,東５条８丁目,士別市東５条８丁目,44.1741154265448 ,142.4000267487310 
6642230060,上川総合振興局 旭川建設管理部,,士別市東八条北三丁目４３６,44.1860724065240 ,142.4033964811440 
6642230061,上川総合振興局 旭川建設管理部,,士別市東丘,44.1778485685344 ,142.4078591070970 
6642230062,201220,２００４下士別真狩線／２００９多寄３５線,士別市多寄町１３９５番３２０,44.2459363017294 ,142.4155622320590 
6642230063,上川総合振興局 旭川建設管理部,,士別市多寄町,44.2359042039456 ,142.4156503865800 
6642230064,201220,２００４下士別真狩線／２０２１下士別武徳４１線,士別市下士別町４９２,44.2158066774885 ,142.4157892002860 
6642230065,上川総合振興局 旭川建設管理部,,士別市下士別町６７８５,44.2108072907009 ,142.4157645323790 
6642230066,上川総合振興局 旭川建設管理部,,士別市東七条北九丁目１４,44.1957924693737 ,142.4158030187650 
6642230067,上川総合振興局 旭川建設管理部,,士別市下士別町６５９２,44.2007918562525 ,142.4158276869290 
6642230068,上川総合振興局 旭川建設管理部,,士別市東山町３３４５,44.1909513990569 ,142.4158574993800 
6642230072,上川総合振興局 旭川建設管理部,,士別市下士別町６７８５,44.2108577597308 ,142.4296882321990 
6642230073,上川総合振興局 旭川建設管理部,,士別市東山町３３４５,44.2008214944239 ,142.4297513883450 
6642230074,上川総合振興局 旭川建設管理部,,士別市中士別町２７１３,44.1743123763631 ,142.4334736222200 
6642230076,上川総合振興局 旭川建設管理部,,士別市武徳町,44.2008428008704 ,142.4436875893750 
6642230077,上川総合振興局 旭川建設管理部,,士別市武徳町,44.2109003708155 ,142.4574981398640 
6642230079,上川総合振興局 旭川建設管理部,,士別市武徳町,44.2008266103721 ,142.4575737977640 
6642230081,上川総合振興局 旭川建設管理部,,名寄市風連町字旭,44.2430299408627 ,142.4628455186610 
6642230092,上川総合振興局 旭川建設管理部,西４条北９丁目,士別市西四条北九丁目２０６,44.1893587208778 ,142.3804567347070 
6642230100,201220,道道東陽多寄線／２００４下士別真狩線,士別市多寄町６０３４,44.2258387753772 ,142.4156968801730 
6642230111,上川総合振興局 旭川建設管理部,西３条北４丁目,士別市西３条北４丁目,44.1829762373014 ,142.3823903080240 
6642230123,201220,１０２５南２号／１３０５西４条南郷通り,士別市西３条１１丁目６０５８,44.1698071603022 ,142.3864741274400 
6642230130,201220,１０１２士別基線,士別市大通北九丁目１０４,44.1885590887701 ,142.3883685503580 
6642230176,201220,１０１８九十九街道／１１２７東３条北仲通り,士別市東３条北３丁目５,44.1837806934343 ,142.3937808608510 
6642230185,201220,１０１８九十九街道／１０３６東４条北１号通り,士別市東３条北４丁目１６,44.1837806934343 ,142.3937808608510 
6642230191,201220,１０１８九十九街道／１１２９東４条北仲通り,士別市東四条北四丁目２１,44.1839600731871 ,142.3948837816710 
6642230265,201220,,士別市東８条６丁目,44.1775150995727 ,142.4026804445590 
6642230276,201220,１０７６東８条北３丁目通り／１０９１九十九東山線,士別市東八条北三丁目２６１３,44.1851808659624 ,142.4038839944560 
6642230278,201220,１０７５東８条北３丁目３号通り／１０９１九十九東山,士別市東八条北三丁目２６１３,44.1851808659624 ,142.4038839944560 
6642230286,201220,１０９０桜丘東山通り／１０９１九十九東山線,士別市東山町２８７５,44.1805773671675 ,142.4068923507870 
6642230303,上川総合振興局 旭川建設管理部,,士別市大通東８丁目,44.1734820369176 ,142.3960938232750 
6642230310,201220,,士別市東１条５丁目,44.1763483222254 ,142.3952312149840 
6642230312,201220,１０１１広通り／１１４０４丁目通り,士別市東一条三丁目４,44.1778522884458 ,142.3947686590810 
6642230320,201220,,士別市東１条１丁目,44.1811851778465 ,142.3937518677390 
6642230326,201220,１０１１広通り／１０１８九十九街道,士別市東３条北４丁目２,44.1836515153615 ,142.3929809438520 
6642230336,上川総合振興局 旭川建設管理部,,士別市東８条８丁目,44.1753779063188 ,142.4039804641890 
6642310004,1040810034,,幌加内町字朱鞠内（４７２）,44.2864310742530 ,142.1635830925870 
6642310007,1040810034,,幌加内町字朱鞠内（４７２）,44.2900320772553 ,142.2061372080750 
6642310008,上川総合振興局 旭川建設管理部,,士別市幌加内町界,44.2877492353333 ,142.2123284461980 
6642320008,上川総合振興局 旭川建設管理部,,名寄市風連町字瑞生３９８７,44.2789381965005 ,142.3457540623780 
6642320012,上川総合振興局 旭川建設管理部,,名寄市風連町字瑞生３７７３,44.2960115708756 ,142.3596349710830 
6642320013,上川総合振興局 旭川建設管理部,,名寄市風連町字瑞生３７７３,44.2961575273306 ,142.3637679089620 
6642330003,上川総合振興局 旭川建設管理部,,名寄市風連町字瑞生３７７３,44.2960120447035 ,142.3735170086210 
6642330010,上川総合振興局 旭川建設管理部,,名寄市風連町字瑞生１５５８,44.2960502548306 ,142.3944483860990 
6642330021,上川総合振興局 旭川建設管理部,,名寄市風連町西町,44.2961092717440 ,142.4146673291750 
6642330051,1040810034,,名寄市名寄,44.2961095865569 ,142.4238789699050 
6642330053,201221,,名寄市風連町新生町１８７,44.2911478852958 ,142.4294037833920 
6642330054,上川総合振興局 旭川建設管理部,,名寄市風連町緑町１２６,44.2861026727889 ,142.4294249489850 
6642330055,201221,,名寄市風連町新生町２０,44.2961347716077 ,142.4293826215780 
6642330056,201221,,名寄市字共和１９,44.3212191841300 ,142.4292726349940 
6642330057,1040810034,,名寄市名寄,44.2971969940480 ,142.4250829522130 
6642330058,201221,,名寄市風連町字豊里５１２,44.3162031346043 ,142.4292854666170 
6642330066,201221,,名寄市徳田,44.3312853293166 ,142.4502033471210 
6642330070,上川総合振興局 旭川建設管理部,,名寄市風連町字旭,44.2660810678473 ,142.4567653929630 
6642330073,1040810034,,名寄市徳田,44.3312897354513 ,142.4572151926700 
6642330074,1040810034,,名寄市風連町字東風連２９８３,44.3162415877108 ,142.4572828524160 
6642330077,上川総合振興局 旭川建設管理部,,名寄市風連町字東風連２９８３,44.3177124639659 ,142.4638196451200 
6642330078,上川総合振興局 旭川建設管理部,,名寄市風連町字旭,44.2660938248574 ,142.4643271874950 
6642330080,上川総合振興局 旭川建設管理部,,名寄市風連町字東風連２９８３,44.3162501581230 ,142.4642405362980 
6642330081,上川総合振興局 旭川建設管理部,風連町旭,名寄市風連町字旭,44.2711307071357 ,142.4643601841430 
6642330084,上川総合振興局 旭川建設管理部,徳田,名寄市徳田,44.3312899766127 ,142.4642603687770 
6642330104,201221,,名寄市風連町字中央４８９,44.2830405363291 ,142.4290501867470 
6642330105,201221,,名寄市風連町字豊里１７５６,44.3061752020430 ,142.4293236281610 
6642330125,上川総合振興局 旭川建設管理部,,名寄市風連町字瑞生３７７３,44.2960289475746 ,142.3804955228720 
6642330128,上川総合振興局 旭川建設管理部,,名寄市風連町西町７８,44.2961008849085 ,142.4130716452510 
6642330162,201221,,名寄市風連町北栄町１３２,44.3011549866983 ,142.4293489586350 
6642330172,1040810034,,名寄市字徳田２５０,44.3262317199604 ,142.4483330239270 
6642330176,1040810034,,名寄市名寄,44.3262861850787 ,142.4572488552490 
6642330182,201221,,名寄市字緑丘２３,44.3278408146406 ,142.4763511369370 
6642330183,1040810034,,名寄市字緑丘２５,44.3317028388717 ,142.4763217163290 
6642330189,201221,,名寄市風連町字豊里５０９,44.3111912514874 ,142.4293066304330 
6642330195,201221,,名寄市風連町字中央４８９,44.2782409199025 ,142.4230135674430 
6642330199,201221,,名寄市字豊栄３６３,44.3262648755687 ,142.4432584951520 
6642330205,201221,,名寄市字共和１９,44.3262019045323 ,142.4292639717740 
664233F001,201221,,名寄市風連町北栄町,44.2986176414959 ,142.4247537221050 
664233F002,201221,,名寄市風連町北栄町,44.2973719615735 ,142.4247621372080 
6642340013,1040810034,,名寄市字朝日,44.3292966176687 ,142.5293252679860 
6642350006,上川総合振興局 旭川建設管理部,,下川町下川,44.2787894609878 ,142.6256654922810 
6642350007,上川総合振興局 旭川建設管理部,,下川町下川,44.2984622306613 ,142.6310595144180 
6642350025,上川総合振興局 旭川建設管理部,,下川町名寄原野,44.3010413478625 ,142.6388377856970 
6642350026,上川総合振興局 旭川建設管理部,,下川町名寄原野,44.3010413478625 ,142.6388377856970 
6642350027,上川総合振興局 旭川建設管理部,,下川町名寄原野,44.3016292518350 ,142.6390399038790 
6642350044,上川総合振興局 旭川建設管理部,,下川町下川,44.2640786281894 ,142.6216210132650 
6642350046,上川総合振興局 旭川建設管理部,,下川町下川,44.2738775174306 ,142.6243076119470 
6642350049,上川総合振興局 旭川建設管理部,,下川町下川,44.2859678145120 ,142.6276523298550 
6642350050,上川総合振興局 旭川建設管理部,,下川町下川,44.2909047552373 ,142.6290185408320 
6642350124,1040810034,下川幸町,下川町下川,44.3044490521375 ,142.6327089621710 
6642350125,1040810034,道道６０号交差点,下川町幸町１９４１,44.3044490521375 ,142.6327089621710 
6642350127,1040810034,中学校通線交差点,下川町幸町１９４２,44.3039192711610 ,142.6349280774590 
6642350130,1040810034,道道３３０号交差点,下川町錦町１９５７,44.3028494791996 ,142.6394209443150 
6642350182,上川総合振興局 旭川建設管理部,渓和,下川町渓和,44.2864397029664 ,142.6600492856780 
6642360002,1040810034,,西興部村下川町界,44.3320684896035 ,142.8116154871250 
6642370002,1040810037,,西興部村西興部,44.3296485344081 ,142.9489320756760 
6642370005,201058,,西興部村字西興部,44.3252624603037 ,142.9745674946650 
6642370009,201058,,西興部村字西興部,44.3279779483807 ,142.9501570744010 
6642370010,201058,,西興部村字西興部,44.3279779483807 ,142.9501570744010 
6642370011,201058,,西興部村字西興部,44.3281077817574 ,142.9488296806810 
6642370012,201058,,西興部村字西興部,44.3283898326668 ,142.9475583136080 
6642370021,201058,,西興部村字上藻,44.2834884668491 ,142.9760659948750 
6642370022,201058,,西興部村字上藻,44.2893167749862 ,142.9719034892500 
664237F001,201058,,西興部村字上藻,44.2863338759612 ,142.9738868390770 
664237F002,201058,,西興部村字西興部,44.3279737556803 ,142.9493904790740 
6642400001,上川総合振興局 旭川建設管理部,,幌加内町字蕗の台,44.4045649504891 ,142.1172254740650 
6642400004,上川総合振興局 旭川建設管理部,,遠別町字正修,44.4083248120125 ,142.0532020674630 
6642410002,上川総合振興局 旭川建設管理部,,幌加内町字蕗の台,44.3727198885682 ,142.1470622819570 
6642420003,1040810034,,幌加内町字母子里,44.3642790031256 ,142.2618562568290 
6642420006,1040810034,,幌加内町美深町界（４７２）,44.3943304886657 ,142.2917139697890 
6642420016,上川総合振興局 旭川建設管理部,,幌加内町字母子里,44.3661701806151 ,142.2543360019690 
6642430006,上川総合振興局 旭川建設管理部,,名寄市字曙８０１,44.3463369275435 ,142.4292334707540 
6642430008,1040810034,,名寄市９線,44.3772791830703 ,142.4358932911240 
6642430010,201221,,名寄市字内渕１号,44.3853198946713 ,142.4368884961700 
6642430013,上川総合振興局 旭川建設管理部,,名寄市西十二条南十丁目５３,44.3463667126845 ,142.4474109388360 
6642430023,上川総合振興局 旭川建設管理部,,名寄市西十条南九丁目４６,44.3463667126845 ,142.4474109388360 
6642430024,1040810034,大橋区,名寄市栄町,44.3614066236221 ,142.4501513495180 
6642430028,上川総合振興局 旭川建設管理部,西１０条南９丁目,名寄市西七条南九丁目１８,44.3463793065551 ,142.4501981778850 
6642430032,201221,西１０条北１丁目,名寄市西１０条南１丁目,44.3563697440770 ,142.4501808485010 
6642430063,1040810034,,名寄市西４条北４丁目,44.3614151953251 ,142.4571423630650 
6642430064,1040810034,西４条北１丁目・西４条南１丁目,名寄市西４条南１丁目,44.3563866477822 ,142.4571635289930 
6642430069,1040810034,西４条南４丁目・西４条南５丁目,名寄市西４条南６丁目,44.3516580627512 ,142.4571680097750 
6642430074,1040810034,西５条南９丁目・西５条南１０丁目,名寄市西４条南１０丁目,44.3463920442066 ,142.4571850250440 
6642430132,上川総合振興局 旭川建設管理部,東１条南１０丁目,名寄市東１条南１０丁目,44.3464047692010 ,142.4638010735260 
6642430140,1040810034,東６条南９丁目・東６条南１０丁目,名寄市東６条南９丁目,44.3464259743702 ,142.4747333854770 
6642430165,201221,,名寄市字豊栄１３６,44.3363013790989 ,142.4501988476260 
6642430170,上川総合振興局 旭川建設管理部,,名寄市字曙２１５,44.3463533529896 ,142.4222424556110 
6642430173,201221,,名寄市字砺波６４０,44.3613934076438 ,142.4291908072290 
6642430178,上川総合振興局 旭川建設管理部,,名寄市字曙８０１,44.3463454979227 ,142.4361911540720 
6642430192,上川総合振興局 旭川建設管理部,,名寄市西十二条南九丁目１,44.3463708245064 ,142.4458235867030 
6642430203,上川総合振興局 旭川建設管理部,,名寄市西十三条南十丁目５５,44.3463708245064 ,142.4458235867030 
6642430214,上川総合振興局 旭川建設管理部,,名寄市西十一条南十丁目５３,44.3463634631276 ,142.4467684328560 
6642430220,上川総合振興局 旭川建設管理部,,名寄市西十条南九丁目４６,44.3463711356112 ,142.4480478465560 
6642430240,上川総合振興局 旭川建設管理部,,名寄市西七条南九丁目１,44.3463749718525 ,142.4491797387600 
6642430246,上川総合振興局 旭川建設管理部,,名寄市西七条南十丁目２８,44.3463711356112 ,142.4517600238320 
6642430247,1040810034,,名寄市西八条北五丁目１８,44.3613983720584 ,142.4525094632850 
6642430248,201221,,名寄市西七条北七丁目１４,44.3639563903599 ,142.4524967942570 
6642430250,201221,,名寄市西九条北十丁目１５３,44.3674934553327 ,142.4524965588860 
6642430259,上川総合振興局 旭川建設管理部,,名寄市西六条南十丁目２,44.3463627507584 ,142.4533770490010 
6642430266,上川総合振興局 旭川建設管理部,,名寄市西六条南九丁目１,44.3463627507584 ,142.4533770490010 
6642430271,201221,,名寄市西六条北十一丁目５８,44.3688516985272 ,142.4547420921890 
6642430276,上川総合振興局 旭川建設管理部,,名寄市西六条南九丁目１,44.3463753012815 ,142.4548977395940 
6642430285,上川総合振興局 旭川建設管理部,,名寄市西四条南九丁目１４,44.3463753012815 ,142.4548977395940 
6642430288,上川総合振興局 旭川建設管理部,,名寄市西四条北十一丁目７３,44.3688434474109 ,142.4571127047740 
6642430289,上川総合振興局 旭川建設管理部,,名寄市西四条北七丁目２,44.3638898909760 ,142.4571421983970 
6642430296,1040810034,,名寄市徳田,44.3363016192430 ,142.4572148596740 
6642430313,上川総合振興局 旭川建設管理部,,名寄市徳田,44.3363268550702 ,142.4641933736170 
6642430366,1040810034,,名寄市緑丘,44.3363272466680 ,142.4756298067770 
6642430398,上川総合振興局 旭川建設管理部,,名寄市字大橋６８,44.3729512632314 ,142.4567541314350 
6642430399,上川総合振興局 旭川建設管理部,,名寄市字大橋１２４,44.3776672694711 ,142.4544082030870 
6642430401,上川総合振興局 旭川建設管理部,,名寄市字大橋３０,44.3870076377269 ,142.4500454883210 
6642430409,1040810034,,名寄市礪波,44.3614269747263 ,142.4361401561620 
6642430413,上川総合振興局 旭川建設管理部,,名寄市字曙２１５,44.3402202966801 ,142.4082899988390 
6642430417,201221,,名寄市字旭東１４７,44.3487344619484 ,142.4875195391110 
6642430438,上川総合振興局 旭川建設管理部,,名寄市字大橋３０,44.3826249829778 ,142.4541162334820 
6642430447,上川総合振興局 旭川建設管理部,大通南６丁目・大通南７丁目,名寄市大通南６丁目,44.3493085785226 ,142.4637925478670 
6642430450,201221,,名寄市大通南５丁目,44.3516416242580 ,142.4637715613070 
6642430462,1040810034,名寄北インター,名寄市字砺波４６０,44.3614269010005 ,142.4339861906010 
6642430463,1040810034,,名寄市砺波,44.3643890901400 ,142.4355483477260 
6642430470,1040810034,智恵文南入口,名寄市字智恵文２９６４－１３,44.4169231344216 ,142.4017063450230 
6642430472,1040810034,大通北１丁目・大通南１丁目,名寄市大通,44.3563952063767 ,142.4637712450910 
6642430521,201221,,名寄市字豊栄１０９,44.3397676197033 ,142.4502027835900 
6642430549,201221,,名寄市字豊栄１１９,44.3397676197033 ,142.4502027835900 
6642450002,上川総合振興局 旭川建設管理部,,下川町字サンル原野,44.3766879400739 ,142.6887447556930 
6642520010,1040810034,大通北３,美深町字大通北二丁目７,44.4839754475286 ,142.3453279805130 
6642520012,201469,,美深町字大通北二丁目７,44.4839754475286 ,142.3453279805130 
6642520014,1040810034,,美深町字大通南一丁目１,44.4819673949551 ,142.3463030233000 
6642520016,201469,,美深町字東一条北三丁目７,44.4843879526181 ,142.3469611333250 
6642520023,201469,,美深町字東三条北三丁目,44.4843879526181 ,142.3469611333250 
6642520027,201469,,美深町字東四条北四丁目,44.4846212261422 ,142.3478834331040 
6642520029,201469,,美深町字東三条北三丁目,44.4855378291847 ,142.3484922945500 
6642520039,1040810034,,美深町５線,44.4697940964852 ,142.3522032835440 
6642520060,201469,,美深町東五条北三丁目７,44.4856088059997 ,142.3519397521290 
6642520068,201469,,美深町字東二条北三丁目,44.4852920281577 ,142.3475526841950 
6642520079,1040810034,,美深町西三条北三丁目１６,44.4823379230923 ,142.3387203754600 
6642520083,201469,,美深町字南町５１,44.4776135828310 ,142.3409913115170 
6642520092,201469,,美深町字西町２０,44.4820214318878 ,142.3427075231250 
6642520097,1040810034,,美深町字西一条北三丁目１５,44.4836379428998 ,142.3439781294900 
6642520103,1040810034,,美深町字大通北二丁目８,44.4836379428998 ,142.3439781294900 
6642520107,201469,,美深町字東三条北三丁目,44.4854920299053 ,142.3483234319760 
6642520160,1040810034,美深北ＩＣ,美深町字敷島,44.4960362620074 ,142.3394985541970 
6642520161,1040810034,,美深町字美深,44.4769812834965 ,142.3689179052670 
664252F001,1040810034,美深ＩＣ,美深町字美深,44.4741066663967 ,142.3697596851450 
6642530009,1040810034,智恵文１１線,名寄市字智恵文,44.4369540643923 ,142.4035256725060 
6642530013,上川総合振興局 旭川建設管理部,,名寄市字内淵,44.4285646816295 ,142.4400436515330 
6642530026,上川総合振興局 旭川建設管理部,,名寄市字内淵,44.4219862757377 ,142.4386192236770 
6642530039,1040810034,智恵文,名寄市智恵文,44.4243552016134 ,142.3914443091970 
6642530045,1040810034,智恵文ＩＣ,名寄市字智恵文１８９９－１,44.4443228872970 ,142.3713073615240 
6642530047,1040810034,,美深町字美深,44.4709987853453 ,142.3717888694250 
6642550002,上川総合振興局 旭川建設管理部,,下川町・雄武町界,44.4787755604138 ,142.6936416114320 
6642640003,上川総合振興局 旭川建設管理部,,美深町字仁宇布２１５番地,44.5468712670281 ,142.5704860241370 
6642650002,上川総合振興局 旭川建設管理部,,美深町字仁宇布,44.5315549210457 ,142.6459425058860 
6642670010,1040810037,,雄武町字雄武,44.5830594970523 ,142.9608304900530 
6642670014,201058,,雄武町字雄武,44.5842844356122 ,142.9633926681030 
6642670022,1040810037,,雄武町共栄,44.5674661969189 ,142.9785424037920 
6642700003,上川総合振興局 旭川建設管理部,,中川町字板谷１５５番地,44.6117141904764 ,142.1111997640980 
6642720015,1040810034,,美深町字恩根内,44.5936315223289 ,142.3090990361420 
6642720018,201470,,美深町字清水,44.6645960174424 ,142.2581115588650 
6642720020,1040810034,,音威子府村字咲来,44.6667960882327 ,142.2681021378080 
6642740003,上川総合振興局 旭川建設管理部,,美深町字仁宇布道有林１０１林班,44.5935746068264 ,142.5924808160620 
6642760026,201058,,雄武町字北幌内,44.6460183997453 ,142.8404374217500 
6642770071,1040810037,,雄武町字北幌内,44.6600094898193 ,142.8734000580000 
6643000008,201058,,滝上町字オシラネップ原野,44.0328256711806 ,143.0442555854800 
6643020007,1040810037,,遠軽町東町,44.0042059281951 ,143.3357431948710 
6643020017,1040810037,,遠軽町字野上,44.0211587379982 ,143.3562151858980 
6643020018,201058,,遠軽町丸瀬布金山,44.0235126352688 ,143.3567274817240 
6643030004,1040810037,,遠軽町東町,44.0086463069228 ,143.4340755512010 
6643030005,201058,,遠軽町字社名淵,44.0711223168956 ,143.4426205844430 
6643030008,201058,,遠軽町字見晴,44.0603124858562 ,143.4813260950400 
6643030018,201058,,遠軽町字社名淵,44.0713679924100 ,143.4389542375000 
6643030032,201058,,遠軽町瀬戸瀬東町,44.0075964233500 ,143.4337423185750 
6643030048,1040810037,,遠軽町瀬戸瀬,44.0057382928212 ,143.4330591720220 
6643030051,1040810037,,遠軽町瀬戸瀬,44.0052382000337 ,143.4286429433500 
6643040007,1040810037,,遠軽町生田原水穂,44.0244345038106 ,143.5092926062320 
6643040016,1040810037,,遠軽町南町,44.0518523440762 ,143.5193231821540 
6643040017,1040810037,,遠軽町寿町２,44.0415036214718 ,143.5197655028380 
6643040025,1040810037,大通北２丁目～３丁目,遠軽町大通,44.0619262992711 ,143.5245845238520 
6643040026,1040810037,大通南１,遠軽町大通南１丁目,44.0582475028317 ,143.5223391432390 
6643040030,1040810037,,遠軽町安国,44.0031045395037 ,143.5313253523180 
6643040032,201058,,遠軽町東町,44.0484407217887 ,143.5325430340620 
6643040035,1040810037,,遠軽町学田,44.0758373894811 ,143.5327953369630 
6643040063,201058,,遠軽町福路二丁目４,44.0435489808127 ,143.5133326212930 
6643040064,201058,,遠軽町字丸大,44.0815276948924 ,143.5137008703410 
6643040067,1040810037,生田原水穂,遠軽町生田原水穂,44.0145443621617 ,143.5184424314590 
6643040068,201058,,遠軽町字丸大,44.0798531214296 ,143.5200629000150 
6643040069,1040810037,,遠軽町南町３,44.0510524694094 ,143.5201189963060 
6643040072,201555,,遠軽町豊里,44.0212853512795 ,143.5225749348480 
6643040074,201058,,遠軽町字豊里,44.0236392802703 ,143.5239871478060 
6643040077,201058,,遠軽町南町,44.0486490060042 ,143.5318639155880 
6643040078,201058,,遠軽町字豊里,44.0374128999152 ,143.5325479404510 
6643040080,201555,,遠軽町東町３丁目,44.0465953112498 ,143.5382051396050 
6643040091,201555,,遠軽町福路２,44.0464278585183 ,143.5151114319090 
6643040097,201058,,遠軽町南町,44.0515733070249 ,143.5220604502280 
6643040102,201058,,遠軽町字学田,44.0788325238042 ,143.5232460103440 
6643040105,1040810037,,遠軽町大通北２,44.0606555938453 ,143.5238096801670 
6643040107,201058,,遠軽町字学田,44.0785409248782 ,143.5241667789290 
6643040108,1040810037,大通南１丁目,遠軽町大通南１丁目,44.0591640777957 ,143.5229140290350 
6643040109,201058,,遠軽町南町,44.0506818664846 ,143.5254227021990 
6643040113,201058,,遠軽町字豊里,44.0282429884975 ,143.5269324028960 
6643040114,201555,,遠軽町１条通北２,44.0595975020473 ,143.5270302896270 
6643040125,201555,,遠軽町２条通北２丁目,44.0598434446666 ,143.5310174079870 
6643040142,201555,,遠軽町豊里,44.0190105801767 ,143.5211877142720 
6643040145,201058,,遠軽町字豊里,44.0328091970757 ,143.5297568381240 
6643040147,201058,,遠軽町大通南１丁目,44.0530363300686 ,143.5421418466740 
6643040150,201555,,遠軽町２条通南１丁目,44.0561979778998 ,143.5287845239770 
6643040151,201555,,遠軽町岩見通南１丁目,44.0589515012815 ,143.5199809785950 
6643040165,201058,,遠軽町福路二丁目５,44.0427200071567 ,143.5159657691350 
6643040180,201058,,遠軽町東町,44.0419999394255 ,143.5353765403600 
6643040191,1040810037,,遠軽町豊里,44.0229884572237 ,143.4981270586670 
6643040194,1040810037,,遠軽町豊里,44.0245550559859 ,143.5016557972970 
6643060007,201058,,佐呂間町字北２６４,44.0327133570630 ,143.7672518071090 
6643060008,201552,,佐呂間町字宮前町,44.0176445204401 ,143.7718649022160 
6643060010,201058,,佐呂間町字永代町,44.0176445204401 ,143.7718649022160 
6643060011,201058,,佐呂間町字北２６４,44.0179062652348 ,143.7740729749200 
6643060012,201058,,佐呂間町字幸町,44.0175494292599 ,143.7743090093140 
6643060013,201058,,佐呂間町字幸町,44.0183696734661 ,143.7787392263280 
6643060021,201552,,佐呂間町字宮前町,44.0163150384031 ,143.7582662322930 
6643060038,201552,,佐呂間町字宮前町,44.0172110815121 ,143.7673528430020 
6643060039,201058,,佐呂間町字北,44.0425082337137 ,143.7739755327740 
6643060041,201552,,佐呂間町字幸町,44.0189196016866 ,143.7786017017990 
6643070010,1040810037,浜佐呂間,佐呂間町浜佐呂間,44.0814511691264 ,143.9447239954970 
6643070024,201552,,佐呂間町字浜佐呂間１７９番の２,44.0748691637406 ,143.9596564155270 
6643070027,1040810037,,佐呂間町字浜佐呂間,44.0793302431648 ,143.9347792121380 
6643070029,1040810037,,佐呂間町浜佐呂間,44.0798179400882 ,143.9420451837380 
6643100007,201058,,滝上町字オシラネップ原野,44.1612332680497 ,143.1155071317180 
6643110004,201058,,紋別市上渚滑町中立牛,44.1273817311255 ,143.1921065031200 
6643110021,201058,,紋別市上渚滑町中立牛,44.1368600589421 ,143.2013216869780 
6643120002,201058,,紋別市上鴻之舞,44.1095927490366 ,143.3267036456570 
6643120004,201058,,紋別市鴻之舞泉町,44.1208751685077 ,143.3400391635220 
6643130008,201058,,湧別町冨美,44.1211087686061 ,143.4679982318030 
6643140005,201058,,湧別町南兵村三区,44.1555446232034 ,143.5411641993270 
6643140007,1040810037,,湧別町上湧別屯田市街地,44.1466633483533 ,143.5689997470120 
6643140008,1040810037,,湧別町上湧別屯田市街地,44.1478423965180 ,143.5697246009380 
6643140009,201058,,湧別町上湧別屯田市街,44.1478423965180 ,143.5697246009380 
6643140016,201058,,湧別町上湧別屯田市街,44.1471880653520 ,143.5716976225380 
6643140031,201058,,湧別町上湧別屯田市街地,44.1483212990284 ,143.5638501070800 
6643150010,201058,,湧別町字芭露,44.1507419417845 ,143.6856637856270 
6643150012,1040810037,,湧別町芭露,44.1506463130939 ,143.6911591224990 
6643150013,201058,,湧別町字芭露,44.1506463130939 ,143.6911591224990 
6643150016,1040810037,,湧別町計呂地,44.0944170960438 ,143.7318133765500 
6643160002,1040810037,,佐呂間町若里,44.0915684507957 ,143.7604984484790 
6643160007,1040810037,,佐呂間町字富武士,44.0944196690404 ,143.8050316888930 
6643170008,1040810037,,北見市岐阜,44.0948167022680 ,143.9587051473160 
6643170009,201058,,北見市字栄浦,44.1303754250199 ,143.9743304711130 
6643170021,201058,,佐呂間町字浜佐呂間,44.0933111495286 ,143.9142218033270 
6643200003,201058,,滝上町字上藻,44.2097233593524 ,143.0007686503580 
6643200006,201058,,滝上町幸町１６０５,44.1964979910483 ,143.0637095528160 
6643200007,201560,,滝上町字サクルー原野,44.1951776500300 ,143.0732545930980 
6643200010,201058,,滝上町字滝上市街地,44.1931905599946 ,143.0780667817860 
6643200011,1040810037,,滝上町滝上原野,44.1893744050203 ,143.0793544183250 
6643200012,201058,,滝上町字滝上市街地,44.1910533823590 ,143.0798209295520 
6643200014,1040810037,,滝上町滝上一区,44.1910533823590 ,143.0798209295520 
6643200015,1040810037,,滝上町滝上原野,44.1952071585773 ,143.0832245039260 
6643200017,1040810037,,滝上町濁川,44.1950788805779 ,143.1084055214050 
