小字名,市区町村名,地番,center_lng,center_lat
字常盤,余市郡赤井川村,128-10,140.985191,43.075164
字常盤,余市郡赤井川村,645-2,140.985602,43.074851
字常盤,余市郡赤井川村,128-9,140.985572,43.074418
字常盤,余市郡赤井川村,128-7,140.984509,43.074646
字常盤,余市郡赤井川村,603-2,140.983712,43.074778
字常盤,余市郡赤井川村,127-5,140.983247,43.074423
字常盤,余市郡赤井川村,604-1,140.980499,43.076111
字常盤,余市郡赤井川村,649,140.979592,43.075903
字常盤,余市郡赤井川村,422,140.979103,43.075459
字常盤,余市郡赤井川村,139,140.980349,43.074117
字常盤,余市郡赤井川村,662,140.981716,43.072854
字常盤,余市郡赤井川村,140,140.982643,43.072409
字常盤,余市郡赤井川村,661,140.983453,43.072005
字常盤,余市郡赤井川村,156,140.984474,43.072647
字常盤,余市郡赤井川村,155-2,140.985585,43.073109
字常盤,余市郡赤井川村,603-1,140.983769,43.073093
字常盤,余市郡赤井川村,423,140.982318,43.073828
字常盤,余市郡赤井川村,603-7,140.98396,43.074297
字常盤,余市郡赤井川村,645-5,140.984546,43.0736
字常盤,余市郡赤井川村,435,140.984313,43.07386
字常盤,余市郡赤井川村,424-4,140.985165,43.073737
字常盤,余市郡赤井川村,424-2,140.986293,43.07421
字常盤,余市郡赤井川村,424-5,140.98589,43.073829
字常盤,余市郡赤井川村,155-1,140.986225,43.073504
字常盤,余市郡赤井川村,320,140.988099,43.074638
字常盤,余市郡赤井川村,424-3,140.986052,43.075073
字常盤,余市郡赤井川村,424-6,140.985975,43.074408
字常盤,余市郡赤井川村,645-3,140.985735,43.07501
字常盤,余市郡赤井川村,645-1,140.98588,43.075182
字常盤,余市郡赤井川村,660,140.989026,43.075605
字常盤,余市郡赤井川村,317,140.987659,43.077752
字常盤,余市郡赤井川村,321,140.990189,43.07868
字常盤,余市郡赤井川村,309,140.990537,43.081446
字常盤,余市郡赤井川村,659,140.991976,43.082003
字常盤,余市郡赤井川村,668,140.989782,43.079964
字常盤,余市郡赤井川村,312,140.986219,43.081095
字常盤,余市郡赤井川村,313,140.987146,43.080476
字常盤,余市郡赤井川村,667,140.9853,43.079851
字常盤,余市郡赤井川村,655,140.984033,43.078881
字常盤,余市郡赤井川村,314,140.985229,43.07906
字常盤,余市郡赤井川村,315,140.983875,43.078827
字常盤,余市郡赤井川村,603-4,140.981573,43.077817
字常盤,余市郡赤井川村,124-1,140.981817,43.077889
字常盤,余市郡赤井川村,125,140.980606,43.07856
字常盤,余市郡赤井川村,632,140.979986,43.078394
字常盤,余市郡赤井川村,369-2,140.979153,43.078555
字常盤,余市郡赤井川村,604-4,140.978859,43.078408
字常盤,余市郡赤井川村,367-14,140.979179,43.079219
字常盤,余市郡赤井川村,367-13,140.979651,43.079004
字常盤,余市郡赤井川村,367-12,140.980124,43.078789
字常盤,余市郡赤井川村,367-10,140.980152,43.079433
字常盤,余市郡赤井川村,367-15,140.978709,43.079439
字常盤,余市郡赤井川村,367-6,140.978926,43.080119
字常盤,余市郡赤井川村,367-7,140.979266,43.079987
字常盤,余市郡赤井川村,367-8,140.979616,43.079852
字常盤,余市郡赤井川村,367-9,140.979954,43.079722
字常盤,余市郡赤井川村,367-11,140.980499,43.07922
字常盤,余市郡赤井川村,421,140.977433,43.082468
字常盤,余市郡赤井川村,272-1,140.983164,43.082258
字常盤,余市郡赤井川村,311,140.983806,43.080392
字常盤,余市郡赤井川村,664,140.979296,43.084638
字常盤,余市郡赤井川村,301,140.981288,43.082146
字常盤,余市郡赤井川村,303,140.9797,43.082623
字常盤,余市郡赤井川村,304,140.979128,43.083983
字常盤,余市郡赤井川村,305-1,140.981588,43.085411
字常盤,余市郡赤井川村,250-1,140.986573,43.083431
字常盤,余市郡赤井川村,308,140.988762,43.082086
字常盤,余市郡赤井川村,299-1,140.979133,43.088185
字常盤,余市郡赤井川村,299-6,140.979174,43.088838
字常盤,余市郡赤井川村,587,140.980958,43.088073
字常盤,余市郡赤井川村,472,140.980888,43.08799
字常盤,余市郡赤井川村,586,140.980904,43.088009
字常盤,余市郡赤井川村,588,140.981047,43.08817
字常盤,余市郡赤井川村,299-3,140.981005,43.088653
字常盤,余市郡赤井川村,250-3,140.982621,43.087816
字常盤,余市郡赤井川村,道-26,140.981733,43.087626
字常盤,余市郡赤井川村,305-2,140.981354,43.0882
字常盤,余市郡赤井川村,300-1,140.97955,43.087213
字常盤,余市郡赤井川村,300-2,140.977825,43.086284
字常盤,余市郡赤井川村,298-5,140.978309,43.089709
字常盤,余市郡赤井川村,298-3,140.977708,43.089204
字常盤,余市郡赤井川村,358,140.976384,43.088396
字常盤,余市郡赤井川村,584-1,140.975279,43.08878
字常盤,余市郡赤井川村,361-1,140.974217,43.088543
字常盤,余市郡赤井川村,361-2,140.973374,43.087963
字常盤,余市郡赤井川村,503-1,140.973326,43.088495
字常盤,余市郡赤井川村,道-21,140.973756,43.088255
字常盤,余市郡赤井川村,357-1,140.974662,43.089109
字常盤,余市郡赤井川村,504-1,140.974553,43.089901
字常盤,余市郡赤井川村,582,140.974303,43.089788
字常盤,余市郡赤井川村,581,140.973797,43.088814
字常盤,余市郡赤井川村,356-8,140.97291,43.088888
字常盤,余市郡赤井川村,598,140.971885,43.088798
字常盤,余市郡赤井川村,359-1,140.971662,43.088334
字常盤,余市郡赤井川村,360-1,140.972923,43.087872
字常盤,余市郡赤井川村,580,140.973242,43.088014
字常盤,余市郡赤井川村,道-19,140.972217,43.088025
字常盤,余市郡赤井川村,356-2,140.972016,43.088053
字常盤,余市郡赤井川村,572,140.971891,43.088213
字常盤,余市郡赤井川村,573,140.971886,43.088064
字常盤,余市郡赤井川村,362-1,140.972291,43.087666
字常盤,余市郡赤井川村,574,140.971892,43.087928
字常盤,余市郡赤井川村,502,140.972081,43.087047
字常盤,余市郡赤井川村,576,140.972695,43.087566
字常盤,余市郡赤井川村,575,140.972493,43.087525
字常盤,余市郡赤井川村,577,140.972881,43.087601
字常盤,余市郡赤井川村,578,140.972795,43.087653
字常盤,余市郡赤井川村,道-20,140.972785,43.087739
字常盤,余市郡赤井川村,360-2,140.972663,43.087641
字常盤,余市郡赤井川村,503-2,140.972584,43.087642
字常盤,余市郡赤井川村,503-3,140.972678,43.08774
字常盤,余市郡赤井川村,579,140.972955,43.087719
字常盤,余市郡赤井川村,558,140.972944,43.087623
字常盤,余市郡赤井川村,294-1,140.97436,43.087306
字常盤,余市郡赤井川村,296,140.97441,43.085892
字常盤,余市郡赤井川村,500-2,140.971318,43.086156
字常盤,余市郡赤井川村,501,140.971578,43.086462
字常盤,余市郡赤井川村,365-3,140.970712,43.086559
字常盤,余市郡赤井川村,584-2,140.97075,43.086692
字常盤,余市郡赤井川村,365-1,140.971274,43.086433
字常盤,余市郡赤井川村,363-1,140.971474,43.087185
字常盤,余市郡赤井川村,363-5,140.970781,43.086818
字常盤,余市郡赤井川村,363-4,140.969631,43.087463
字常盤,余市郡赤井川村,584-3,140.970212,43.086898
字常盤,余市郡赤井川村,365-2,140.970096,43.086082
字常盤,余市郡赤井川村,70-1,140.966463,43.085992
