小字名,市区町村名,地番,予備名,center_lng,center_lat
字トマム北一線,足寄郡陸別町,71-1,,143.670146,43.484656
字トマム北一線,足寄郡陸別町,70-4,,143.670544,43.482539
字トマム北一線,足寄郡陸別町,72-4,,143.66947,43.483263
字トマム北一線,足寄郡陸別町,74-4,,143.667524,43.483901
字トマム北一線,足寄郡陸別町,道-42,,143.669343,43.485259
字トマム北一線,足寄郡陸別町,73-1,,143.668413,43.485782
字トマム北一線,足寄郡陸別町,73-2,,143.66801,43.484389
字トマム北一線,足寄郡陸別町,75-1,,143.666748,43.486864
字トマム北一線,足寄郡陸別町,75-3,,143.666336,43.485492
字トマム北一線,足寄郡陸別町,76-5,,143.665522,43.485827
字トマム北一線,足寄郡陸別町,74-3,,143.666697,43.484449
字トマム北一線,足寄郡陸別町,74-5,,143.666399,43.485242
字トマム北一線,足寄郡陸別町,長狭物不明-150,,143.666066,43.482659
字トマム北一線,足寄郡陸別町,72-3,,143.666956,43.483278
字トマム北一線,足寄郡陸別町,72-1,,143.667381,43.483006
字トマム北一線,足寄郡陸別町,74-6,,143.666428,43.483032
字トマム北一線,足寄郡陸別町,74-1,,143.666028,43.483802
字トマム幹線,足寄郡陸別町,73-9,,143.665287,43.482127
字トマム幹線,足寄郡陸別町,71-6,,143.665304,43.481966
字トマム幹線,足寄郡陸別町,71-4,,143.666752,43.481317
字トマム幹線,足寄郡陸別町,69-1,,143.667488,43.480723
字トマム幹線,足寄郡陸別町,155,,143.66309,43.480884
字トマム幹線,足寄郡陸別町,道-9-2,,143.66554,43.479207
字トマム幹線,足寄郡陸別町,69-17,,143.665288,43.479521
字トマム幹線,足寄郡陸別町,70-7,,143.665414,43.47917
字トマム幹線,足寄郡陸別町,70-5,,143.665747,43.478987
字トマム幹線,足寄郡陸別町,70-2,,143.6653,43.479087
字トマム幹線,足寄郡陸別町,70-1,,143.664929,43.478827
字トマム幹線,足寄郡陸別町,70-4,,143.666045,43.478791
字トマム幹線,足寄郡陸別町,70-6,,143.665765,43.478929
字トマム幹線,足寄郡陸別町,69-9,,143.666777,43.478507
字トマム幹線,足寄郡陸別町,69-16,,143.666651,43.478663
字トマム幹線,足寄郡陸別町,69-8,,143.666877,43.47846
字トマム幹線,足寄郡陸別町,67-11,,143.667093,43.478496
字トマム幹線,足寄郡陸別町,67-6,,143.667659,43.478138
字トマム幹線,足寄郡陸別町,69-15,,143.66698,43.478546
字トマム幹線,足寄郡陸別町,69-6,,143.667098,43.478644
字トマム幹線,足寄郡陸別町,69-7,,143.666402,43.479583
字トマム幹線,足寄郡陸別町,69-14,,143.666408,43.480243
字トマム幹線,足寄郡陸別町,69-12,,143.668319,43.480069
字トマム幹線,足寄郡陸別町,69-5,,143.668069,43.479499
字トマム幹線,足寄郡陸別町,67-3,,143.668024,43.479111
字トマム幹線,足寄郡陸別町,69-4,,143.668357,43.479821
字トマム幹線,足寄郡陸別町,67-5,,143.667964,43.478222
字トマム幹線,足寄郡陸別町,67-8,,143.667571,43.477957
字トマム幹線,足寄郡陸別町,67-7,,143.667859,43.478041
字トマム幹線,足寄郡陸別町,67-4,,143.66836,43.478633
字トマム幹線,足寄郡陸別町,67-2,,143.669053,43.479624
字トマム幹線,足寄郡陸別町,69-13,,143.668643,43.480009
字トマム幹線,足寄郡陸別町,69-11,,143.668714,43.480156
字トマム幹線,足寄郡陸別町,67-1,,143.669127,43.480159
字トマム幹線,足寄郡陸別町,67-9,,143.669092,43.480117
字トマム幹線,足寄郡陸別町,67-10,,143.669388,43.479969
字トマム北一線,足寄郡陸別町,68-8,,143.66934,43.480208
字トマム北一線,足寄郡陸別町,70-3,,143.669089,43.480776
字トマム幹線,足寄郡陸別町,69-2,,143.66859,43.480353
字トマム幹線,足寄郡陸別町,69-10,,143.668191,43.480201
字トマム北一線,足寄郡陸別町,72-2,,143.668175,43.482468
字トマム北一線,足寄郡陸別町,70-1,,143.670317,43.481807
字トマム北一線,足寄郡陸別町,70-2,,143.669423,43.482346
字トマム北一線,足寄郡陸別町,68-1,,143.671303,43.480857
字トマム北一線,足寄郡陸別町,長狭物不明-107,,143.672928,43.481022
字トマム北一線,足寄郡陸別町,68-7,,143.672894,43.480945
字トマム北一線,足寄郡陸別町,67-1,,143.673501,43.482495
字トマム北一線,足寄郡陸別町,65-6,,143.674252,43.481705
字トマム北一線,足寄郡陸別町,65-8,,143.673361,43.481006
字トマム北一線,足寄郡陸別町,65-5,,143.674053,43.481102
字トマム北一線,足寄郡陸別町,66-1,,143.673167,43.480475
字トマム北一線,足寄郡陸別町,長狭物不明-148-1,,143.672446,43.480349
字トマム北一線,足寄郡陸別町,66-7,,143.672666,43.480453
字トマム北一線,足寄郡陸別町,68-4,,143.672969,43.480855
字トマム北一線,足寄郡陸別町,66-8,,143.671968,43.47988
字トマム北一線,足寄郡陸別町,66-12,,143.67242,43.479678
字トマム北一線,足寄郡陸別町,道-165,,143.674875,43.479501
字トマム北一線,足寄郡陸別町,66-4,,143.671796,43.479495
字トマム北一線,足寄郡陸別町,66-3,,143.67146,43.47924
字トマム北一線,足寄郡陸別町,66-13,,143.67254,43.479796
字トマム北一線,足寄郡陸別町,66-6,,143.67385,43.479961
字トマム北一線,足寄郡陸別町,66-11,,143.673408,43.479713
字トマム北一線,足寄郡陸別町,66-5,,143.672951,43.479096
字トマム北一線,足寄郡陸別町,66-9,,143.673464,43.479578
字トマム北一線,足寄郡陸別町,長狭物不明-148-2,,143.671265,43.479413
字トマム北一線,足寄郡陸別町,68-3,,143.670777,43.479486
字トマム北一線,足寄郡陸別町,68-6,,143.669598,43.479949
字トマム北一線,足寄郡陸別町,68-5,,143.670624,43.479974
字トマム幹線,足寄郡陸別町,65-3,,143.670488,43.477113
字トマム幹線,足寄郡陸別町,65-1,,143.66975,43.477265
字トマム幹線,足寄郡陸別町,65-8,,143.6697,43.476497
字トマム幹線,足寄郡陸別町,65-12,,143.669831,43.476451
字トマム幹線,足寄郡陸別町,65-13,,143.670237,43.476187
字トマム幹線,足寄郡陸別町,65-6,,143.670202,43.476166
字トマム幹線,足寄郡陸別町,64-5,,143.670139,43.475904
字トマム幹線,足寄郡陸別町,63-14,,143.670424,43.476017
字トマム幹線,足寄郡陸別町,64-14,,143.670341,43.47594
字トマム幹線,足寄郡陸別町,64-17,,143.67047,43.475821
字トマム幹線,足寄郡陸別町,153-4,,143.670679,43.475696
字トマム幹線,足寄郡陸別町,63-17,,143.670529,43.475981
字トマム幹線,足寄郡陸別町,道-44,,143.670802,43.475697
字トマム幹線,足寄郡陸別町,153-3,,143.670972,43.475666
字トマム幹線,足寄郡陸別町,153-5,,143.671067,43.475708
字トマム幹線,足寄郡陸別町,63-7,,143.671179,43.47559
字トマム幹線,足寄郡陸別町,63-20,,143.671162,43.475887
字トマム幹線,足寄郡陸別町,153-1,,143.671239,43.475674
字トマム幹線,足寄郡陸別町,63-10,,143.671602,43.47578
字トマム幹線,足寄郡陸別町,65-5,,143.671168,43.477106
字トマム幹線,足寄郡陸別町,63-1,,143.672612,43.4772
字トマム幹線,足寄郡陸別町,63-11,,143.673349,43.476463
字トマム幹線,足寄郡陸別町,63-8,,143.673394,43.476338
字トマム幹線,足寄郡陸別町,63-2,,143.672792,43.476024
字トマム幹線,足寄郡陸別町,63-3,,143.67226,43.476439
字トマム幹線,足寄郡陸別町,63-12,,143.67221,43.47615
字トマム幹線,足寄郡陸別町,63-9,,143.672061,43.475958
字トマム幹線,足寄郡陸別町,63-5,,143.671941,43.475329
字トマム幹線,足寄郡陸別町,62-5,,143.671848,43.474875
字トマム幹線,足寄郡陸別町,62-3,,143.672511,43.474482
字トマム幹線,足寄郡陸別町,61-11,,143.672033,43.474999
字トマム幹線,足寄郡陸別町,61-10,,143.672711,43.474498
字トマム幹線,足寄郡陸別町,150-2,,143.67507,43.475321
字トマム幹線,足寄郡陸別町,61-6,,143.673497,43.475241
字トマム幹線,足寄郡陸別町,61-3,,143.673465,43.474586
字トマム幹線,足寄郡陸別町,道-42,,143.674994,43.472899
字トマム幹線,足寄郡陸別町,62-6,,143.673307,43.473918
字トマム幹線,足寄郡陸別町,62-4,,143.673386,43.473904
字トマム幹線,足寄郡陸別町,62-1,,143.671742,43.474548
字トマム幹線,足寄郡陸別町,63-19,,143.671633,43.475267
字トマム幹線,足寄郡陸別町,63-15,,143.671606,43.475235
字トマム幹線,足寄郡陸別町,水-4,,143.670583,43.474908
字トマム幹線,足寄郡陸別町,64-13,,143.671496,43.475158
字トマム幹線,足寄郡陸別町,64-16,,143.671474,43.475118
字トマム幹線,足寄郡陸別町,63-13,,143.671238,43.47558
字トマム幹線,足寄郡陸別町,63-18,,143.671111,43.475602
字トマム幹線,足寄郡陸別町,63-16,,143.671088,43.475577
字トマム幹線,足寄郡陸別町,道-7,,143.6711,43.475499
字トマム幹線,足寄郡陸別町,64-12,,143.670949,43.475522
字トマム幹線,足寄郡陸別町,64-15,,143.670862,43.475561
字トマム幹線,足寄郡陸別町,64-11,,143.670911,43.475159
字トマム幹線,足寄郡陸別町,64-6,,143.670414,43.474766
字トマム幹線,足寄郡陸別町,64-8,,143.669666,43.47438
字トマム幹線,足寄郡陸別町,64-10,,143.66961,43.474281
字トマム幹線,足寄郡陸別町,64-2,,143.67109,43.474757
字トマム幹線,足寄郡陸別町,64-3,,143.669267,43.473779
字トマム幹線,足寄郡陸別町,64-7,,143.66914,43.474182
字トマム幹線,足寄郡陸別町,64-9,,143.668484,43.473897
字トマム南一線,足寄郡陸別町,63-7,,143.66789,43.473764
字トマム南一線,足寄郡陸別町,63-8,,143.66747,43.473723
字トマム南一線,足寄郡陸別町,63-5,,143.667881,43.473869
字トマム南一線,足寄郡陸別町,63-2,,143.667908,43.474077
字トマム南一線,足寄郡陸別町,63-6,,143.668318,43.47397
字トマム幹線,足寄郡陸別町,66-5,,143.667887,43.474893
字トマム幹線,足寄郡陸別町,66-6,,143.666732,43.475562
字トマム幹線,足寄郡陸別町,64-1,,143.669735,43.475023
字トマム幹線,足寄郡陸別町,153-2,,143.669936,43.475722
字トマム幹線,足寄郡陸別町,66-7,,143.668972,43.476553
字トマム幹線,足寄郡陸別町,66-4,,143.669336,43.476428
字トマム幹線,足寄郡陸別町,道-8,,143.67008,43.476179
字トマム幹線,足寄郡陸別町,65-11,,143.668762,43.477178
字トマム幹線,足寄郡陸別町,65-10,,143.669167,43.477174
字トマム幹線,足寄郡陸別町,65-9,,143.669084,43.47736
字トマム幹線,足寄郡陸別町,65-7,,143.668705,43.477221
字トマム幹線,足寄郡陸別町,68-6,,143.668374,43.477183
字トマム幹線,足寄郡陸別町,68-7,,143.668352,43.477243
字トマム幹線,足寄郡陸別町,水-5,,143.670102,43.478294
字トマム幹線,足寄郡陸別町,68-2,,143.667736,43.477184
字トマム幹線,足寄郡陸別町,道-48,,143.667628,43.476522
字トマム幹線,足寄郡陸別町,66-1,,143.668177,43.476367
字トマム幹線,足寄郡陸別町,66-2,,143.667627,43.475628
字トマム幹線,足寄郡陸別町,道-47,,143.666686,43.475779
字トマム幹線,足寄郡陸別町,68-1,,143.666443,43.476614
字トマム幹線,足寄郡陸別町,68-8,,143.66752,43.477708
字トマム幹線,足寄郡陸別町,68-5,,143.667605,43.477553
字トマム幹線,足寄郡陸別町,68-4,,143.666158,43.47556
字トマム幹線,足寄郡陸別町,道-49,,143.666394,43.47555
字トマム南一線,足寄郡陸別町,65-4,,143.667392,43.474227
字トマム南一線,足寄郡陸別町,63-4,,143.667122,43.47364
字トマム南一線,足寄郡陸別町,65-15,,143.666702,43.473451
字トマム南一線,足寄郡陸別町,65-7,,143.666401,43.473476
字トマム南一線,足寄郡陸別町,65-10,,143.666414,43.473396
字トマム南一線,足寄郡陸別町,65-14,,143.666257,43.473457
字トマム南一線,足寄郡陸別町,65-11,,143.666205,43.473337
字トマム南一線,足寄郡陸別町,65-13,,143.666061,43.47341
字トマム南一線,足寄郡陸別町,65-3,,143.666719,43.473754
字トマム南一線,足寄郡陸別町,65-1,,143.666279,43.47458
字トマム南一線,足寄郡陸別町,65-12,,143.66537,43.473364
字トマム南一線,足寄郡陸別町,65-8,,143.665166,43.473443
字トマム南一線,足寄郡陸別町,65-9,,143.664846,43.473431
字トマム南一線,足寄郡陸別町,65-6,,143.6645,43.473326
字トマム南一線,足寄郡陸別町,道-30,,143.665081,43.47451
字トマム南一線,足寄郡陸別町,67-4,,143.665501,43.475425
字トマム南一線,足寄郡陸別町,67-1,,143.665086,43.475433
字トマム南一線,足寄郡陸別町,67-3,,143.663803,43.474467
字トマム南一線,足寄郡陸別町,65-17,,143.664077,43.473508
字トマム南一線,足寄郡陸別町,66-4,,143.664078,43.473399
字トマム南一線,足寄郡陸別町,66-5,,143.664099,43.473303
字トマム南一線,足寄郡陸別町,水-10,,143.659888,43.472978
字トマム南一線,足寄郡陸別町,道-31,,143.663811,43.473505
字トマム南一線,足寄郡陸別町,66-3,,143.663663,43.47327
字トマム南一線,足寄郡陸別町,68-4,,143.662649,43.473295
字トマム南一線,足寄郡陸別町,道-8,,143.662781,43.474307
字トマム南一線,足寄郡陸別町,68-1,,143.662112,43.473958
字トマム南一線,足寄郡陸別町,道-52,,143.660994,43.475496
字トマム南一線,足寄郡陸別町,69-2,,143.661852,43.475306
字トマム南一線,足寄郡陸別町,69-4,,143.661992,43.475051
字トマム南一線,足寄郡陸別町,69-3,,143.662266,43.474895
字トマム南一線,足寄郡陸別町,69-1,,143.661606,43.476145
字トマム南一線,足寄郡陸別町,71-2,,143.660725,43.477786
字トマム幹線,足寄郡陸別町,70-3,,143.663139,43.477372
字トマム南一線,足寄郡陸別町,174-1,,143.665933,43.475742
字トマム南一線,足寄郡陸別町,67-2,,143.664581,43.476063
字トマム幹線,足寄郡陸別町,72-1,,143.663023,43.478398
字トマム幹線,足寄郡陸別町,72-3,,143.664793,43.479635
字トマム幹線,足寄郡陸別町,71-11,,143.663896,43.480468
字トマム幹線,足寄郡陸別町,71-7,,143.665034,43.479626
字トマム幹線,足寄郡陸別町,72-7,,143.665007,43.479447
字トマム幹線,足寄郡陸別町,71-3,,143.66528,43.47998
字トマム幹線,足寄郡陸別町,71-9,,143.665364,43.480337
字トマム幹線,足寄郡陸別町,71-8,,143.663804,43.480673
字トマム幹線,足寄郡陸別町,71-5,,143.664603,43.481409
字トマム幹線,足寄郡陸別町,71-1,,143.664807,43.48094
字トマム幹線,足寄郡陸別町,73-6,,143.664715,43.481675
字トマム幹線,足寄郡陸別町,73-1,,143.665169,43.482208
字トマム幹線,足寄郡陸別町,73-4,,143.664596,43.481755
字トマム幹線,足寄郡陸別町,道-51,,143.664646,43.481528
字トマム幹線,足寄郡陸別町,73-5,,143.663313,43.481807
字トマム幹線,足寄郡陸別町,73-7,,143.664028,43.481129
字トマム幹線,足寄郡陸別町,71-10,,143.663735,43.480712
字トマム幹線,足寄郡陸別町,73-8,,143.663458,43.480777
字トマム幹線,足寄郡陸別町,74-7,,143.663271,43.480664
字トマム幹線,足寄郡陸別町,76-6,,143.661245,43.482012
字トマム幹線,足寄郡陸別町,76-7,,143.661445,43.481852
字トマム幹線,足寄郡陸別町,75-6,,143.661472,43.482033
字トマム幹線,足寄郡陸別町,76-8,,143.66112,43.482093
字トマム幹線,足寄郡陸別町,75-7,,143.661059,43.482306
字トマム幹線,足寄郡陸別町,76-3,,143.661114,43.481633
字トマム幹線,足寄郡陸別町,74-1,,143.661022,43.479767
字トマム幹線,足寄郡陸別町,74-5,,143.661751,43.479301
字トマム幹線,足寄郡陸別町,72-6,,143.661838,43.479217
字トマム幹線,足寄郡陸別町,74-3,,143.661963,43.480199
字トマム幹線,足寄郡陸別町,道-50,,143.662857,43.4801
字トマム幹線,足寄郡陸別町,74-6,,143.662403,43.479818
字トマム幹線,足寄郡陸別町,74-4,,143.662601,43.479974
