小字名,市区町村名,地番,大字名,center_lng,center_lat
字西達布,富良野市,1948-6,,142.494521,43.214475
字西達布,富良野市,1948-7,,142.495196,43.214747
字西達布,富良野市,2227-1,,142.492039,43.216509
字西達布,富良野市,1948-2,,142.493651,43.214317
字西達布,富良野市,2256-5,,142.491584,43.214448
字西達布,富良野市,2258-2,,142.490844,43.2148
字西達布,富良野市,2240-1,,142.490387,43.215395
字西達布,富良野市,2258-3,,142.490262,43.214737
字西達布,富良野市,2258-1,,142.490804,43.214656
字西達布,富良野市,2258-4,,142.490344,43.214321
字西達布,富良野市,2307-5,,142.48835,43.214532
字西達布,富良野市,2267-5,,142.488729,43.214566
字西達布,富良野市,2267-6,,142.489139,43.214074
字西達布,富良野市,2302-2,,142.48786,43.21421
字西達布,富良野市,2244-6,,142.48758,43.2146
字西達布,富良野市,2244-5,,142.487554,43.214605
字西達布,富良野市,2328-2,,142.488415,43.215517
字西達布,富良野市,2244-3,,142.487869,43.214995
字西達布,富良野市,2244-4,,142.488302,43.215053
字西達布,富良野市,2303-2,,142.486709,43.214789
字西達布,富良野市,2244-1,,142.489585,43.215673
字西達布,富良野市,2244-2,,142.488648,43.215759
字西達布,富良野市,2243,,142.488165,43.215831
字西達布,富良野市,2328-3,,142.489866,43.21667
字西達布,富良野市,2227-12,,142.489877,43.216295
字西達布,富良野市,2227-8,,142.489443,43.216533
字西達布,富良野市,2227-11,,142.490068,43.216669
字西達布,富良野市,2328-4,,142.488868,43.215845
字西達布,富良野市,2227-9,,142.490272,43.216253
字西達布,富良野市,5681,,142.491425,43.215612
字西達布,富良野市,5682,,142.491513,43.215692
字西達布,富良野市,2239,,142.491374,43.215893
字西達布,富良野市,2227-13,,142.490729,43.21637
字西達布,富良野市,2227-10,,142.490322,43.216348
字西達布,富良野市,2328-1,,142.491617,43.216845
字西達布,富良野市,2227-2,,142.491986,43.217193
字西達布,富良野市,2227-7,,142.491225,43.217394
字西達布,富良野市,2229,,142.491059,43.217491
字西達布,富良野市,2227-6,,142.491606,43.21766
字西達布,富良野市,2227-3,,142.491345,43.217435
字西達布,富良野市,2328-6,,142.491632,43.217881
字西達布,富良野市,2217-5,,142.491635,43.217987
字西達布,富良野市,2217-4,,142.491915,43.2183
字西達布,富良野市,2319,,142.49106,43.21783
字西達布,富良野市,2228,,142.491354,43.217683
字西達布,富良野市,2237,,142.491167,43.217608
字西達布,富良野市,2318,,142.490217,43.217596
字西達布,富良野市,2227-4,,142.49114,43.217045
字西達布,富良野市,2227-5,,142.490728,43.217164
字西達布,富良野市,3940-1,,142.487651,43.217322
字西達布,富良野市,2503,,142.489666,43.219392
字西達布,富良野市,2329,,142.490515,43.218367
字西達布,富良野市,2330,,142.491348,43.218841
字西達布,富良野市,2323-1,,142.492562,43.219358
字西達布,富良野市,2322-2,,142.493605,43.219601
字西達布,富良野市,2322-3,,142.493496,43.219527
字西達布,富良野市,2321-1,,142.493812,43.219077
字西達布,富良野市,2217-13,,142.493753,43.218489
字西達布,富良野市,2217-14,,142.494332,43.218616
字西達布,富良野市,2217-2,,142.493721,43.218419
字西達布,富良野市,2217-1,,142.493402,43.21828
字西達布,富良野市,2217-3,,142.493074,43.218711
字西達布,富良野市,2322-1,,142.491542,43.218139
字西達布,富良野市,2321-4,,142.492501,43.218588
字西達布,富良野市,2321-3,,142.492652,43.218477
字西達布,富良野市,2217-15,,142.492442,43.218038
字西達布,富良野市,2217-11,,142.492362,43.217656
字西達布,富良野市,2328-5,,142.492427,43.217277
字西達布,富良野市,2217-6,,142.492764,43.217052
字西達布,富良野市,2217-12,,142.492902,43.217608
字西達布,富良野市,2217-7,,142.494003,43.218031
字西達布,富良野市,2217-8,,142.493913,43.218155
字西達布,富良野市,5586,,142.494462,43.218166
字西達布,富良野市,2213-7,,142.496062,43.217214
字西達布,富良野市,2207-8,,142.49635,43.217433
字西達布,富良野市,2207-2,,142.495556,43.217418
字西達布,富良野市,2207-1,,142.495877,43.217877
字西達布,富良野市,2207-3,,142.496342,43.218
字西達布,富良野市,2325-3,,142.494632,43.218391
字西達布,富良野市,2217-9,,142.494722,43.218605
字西達布,富良野市,2217-10,,142.494719,43.218986
字西達布,富良野市,2359-4,,142.496584,43.219051
字西達布,富良野市,2186-4,,142.495793,43.219006
字西達布,富良野市,2186-7,,142.49576,43.219266
字西達布,富良野市,2026-2,,142.500857,43.21832
