Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,Hankei,Kudari,Nobori,Kudari_Nobori,Mawari,Kudari_J11,Nobori_J11,Kudari_J12,Nobori_J12,Kudari_J13,Nobori_J13,Kudari_J21,Nobori_J21,Kudari_J22,Nobori_J22,Kudari_J23,Nobori_J23,Kudari_J31,Nobori_J31,Kudari_J32,Nobori_J32,Kudari_J33,Nobori_J33,Kudari_J4,Nobori_J4,Chisaki_Knj
1000400137004,4017,6643110004,6643100007,4.0170002,2,0.133,55.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,紋別市上渚滑町中立牛
1000400137004,5453,6643030018,6643120004,5.4530001,2,0.089000002,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,遠軽町字白竜
1000400137004,10707,6643030018,6643120004,10.707,2,0.127,80.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,紋別市鴻之舞
1000400137004,12867,6643030018,6643120004,12.867,1,0.057999998,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,紋別市鴻之舞
1000400138000,0,6741660042,6741660024,0.0,1,0.108,29.799999,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,豊富町字開源
1000400138000,2222,6741660051,6741660042,2.2219999,2,0.108,29.799999,2.75,2.75,0.0,1,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,豊富町字上サロベツ
1000400138000,20953,6741660018,6842010003,20.952999,2,0.035,50.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,猿払村字オヌシュベツ２０９番地９０
1000400139000,0,6441650037,6441650044,0.0,2,0.030999999,15.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,岩見沢市北村美唄達布
1000400139000,0,6441650317,6441650037,0.0,2,0.35499999,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,岩見沢市北村美唄達布
1000400139000,0,6441540741,6441540094,0.0,2,0.021,13.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,江別市緑町東３丁目
1000400139000,0,6441540094,6441540112,0.0,2,0.021,13.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,江別市篠津８１１
1000400139000,0,6441650044,6441750040,0.0,2,0.030999999,15.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,岩見沢市北村中央
1000400139000,0,6441650315,6441650317,0.0,2,0.25799999,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,岩見沢市北村美唄達布
1000400139000,1130,6441540112,6441541623,1.13,2,0.021,13.0,2.75,2.75,0.0,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,江別市字篠津
1000400139000,1205,6541060008,6541160041,1.205,2,0.093999997,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,奈井江町字奈井江
1000400139000,6705,6441750035,6441760012,6.7049999,2,0.118,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,岩見沢市北村中小屋
1000400140000,421,6542533698,6542533845,0.421,2,0.11,160.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,旭川市東旭川町日ノ出
1000400140000,3636,6542540035,6542533698,3.6359999,2,0.079999998,160.0,3.0,3.0,0.0,1,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,旭川市東旭川町桜岡
1000400140001,39,6542640091,6542640086,0.039000001,2,0.037999999,110.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,愛別町字愛別
1000400140004,131,6542531493,6542530959,0.131,2,0.050999999,200.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,旭川市パルプ町１条１丁目
1000400140004,645,6542531493,6542530959,0.64499998,2,0.035,80.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,旭川市パルプ町１条１丁目
1000400140004,790,6542531937,6542531493,0.79000002,2,0.048999999,130.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,旭川市新星町８８２－２８
1000400141000,738,6341742309,6341741757,0.73799998,2,0.46000001,150.0,3.25,3.25,0.0,1,2,2,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,苫小牧市字錦岡
1000400142000,0,6444450026,6444340006,0.0,2,0.028999999,15.0,2.75,2.75,0.0,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,厚岸町尾幌
1000400142000,585,6445740294,6445740009,0.58499998,2,0.082000002,160.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,根室市西浜町
1000400142000,2701,6445740009,6445740004,2.701,2,0.113,120.0,3.0,3.0,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,根室市東和田
1000400142000,5933,6445740004,6445640027,5.9330001,2,0.016000001,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,根室市昆布盛
1000400142000,18992,6445620007,6445500020,18.992001,2,0.105,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町後静
1000400143000,425,6543550020,6543450052,0.42500001,2,0.102,200.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,訓子府町字弥生
1000400143000,813,6543550020,6543450052,0.81300002,2,0.101,200.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,訓子府町字弥生
1000400146000,157,6542523267,6542522829,0.15700001,1,0.061000001,35.0,4.9499998,4.9499998,0.0,1,5,5,5,5,5,5,3,3,3,3,3,3,2,2,3,3,3,3,2,2,旭川市錦町
1000400149000,210,6340050006,6340050055,0.20999999,2,0.18099999,200.0,4.75,4.75,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,森町字赤井川
1000400149000,705,6340050006,6340050055,0.70499998,2,0.1,200.0,3.25,3.25,0.0,0,2,2,3,3,3,3,1,1,3,3,3,3,1,1,2,2,3,3,1,1,森町字赤井川
1000400150000,3509,6544370006,6544270104,3.5090001,2,0.093999997,80.0,3.0,3.0,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,中標津町字中標津
1000400150000,7123,6544260004,6544260014,7.1230001,2,0.168,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,中標津町字俣落
1000497102001,13,6340470594,6340470597,0.013,2,0.014,8.3999996,6.5,6.5,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,室蘭市陣屋町四丁目１６
1000497109000,2300,6241400010,624150F001,2.3,2,0.023,15.0,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,函館市大澗町
1000497121003,210,6741700019,6741700005,0.20999999,2,0.086999997,67.800003,0.0,0.0,4.5,0,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,礼文町大字香深村
1000497121006,2149,6741700002,6741700031,2.1489999,2,0.039000001,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,礼文町大字香深村
1000497122001,5654,6440270063,6440370011,5.6539998,2,0.039000001,13.6,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,京極町字松川
1000497133004,1045,6342610017,6342610052,1.045,2,0.059,40.0,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,日高町字豊郷
1000497138001,8129,6339030002,6339130019,8.1289997,2,0.092,100.0,0.0,0.0,4.0,0,3,3,3,3,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,奥尻町字湯浜
1000497138004,37,6339030005,6339030014,0.037,2,0.123,60.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,奥尻町字青苗
1000497138008,651,6339230005,6339230006,0.65100002,2,0.16,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,奥尻町字奥尻
1000497138011,2855,6339230006,6339240015,2.855,2,0.050999999,22.0,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,奥尻町字球浦
1000497138015,2724,6339240018,6339240031,2.724,2,0.024,50.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,奥尻町字稲穂
1000497154006,56,6441527812,644152B855,0.056000002,2,0.02,38.400002,0.0,0.0,4.25,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,札幌市新川六条二十丁目１
1000497154008,18,644152B857,6441527811,0.017999999,2,0.02,24.4,0.0,0.0,4.25,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,札幌市新川五条二十丁目１
1000497251000,0,6441438561,6441431470,0.0,2,0.039999999,29.1,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,札幌市菊水上町四条三丁目５２
1000497453000,4562,6339240015,6339240031,4.5619998,2,0.026000001,8.6999998,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,奥尻町字稲穂
1000497474000,350,6742020054,6742020014,0.34999999,2,0.079000004,50.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,音威子府村字音威子府
1000497493000,12238,6441310017,6441500142,12.238,2,0.152,90.5,3.5,3.5,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,札幌市朝里川温泉三丁目
1000500125000,0,6542522819,6542522821,0.0,2,0.16500001,200.0,3.25,3.25,0.0,0,2,2,3,3,3,3,1,1,3,3,3,3,1,1,2,2,3,3,1,1,鷹栖町２９６１
1000500125000,125,6542522821,6542522829,0.125,2,0.153,120.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,鷹栖町２９６２番３０１
1000500205000,0,6642130042,6642130132,0.0,2,0.1,0.1,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,士別市字剣淵原野
1000500205000,6994,6642130132,6642130018,6.994,2,0.092,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,和寒町字東和
1000500207000,34,6440140032,6440140033,0.034000002,2,0.161,100.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,蘭越町字黄金１２７－１
1000500207000,37,6440140027,6440140032,0.037,2,0.057,100.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,蘭越町字黄金９８－３
1000500209000,1380,6342530050,6342430015,1.38,2,0.23999999,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,新冠町字古岸
1000500210000,0,6343720042,6443020077,0.0,2,0.096000001,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,幕別町字弘和
1000500210000,0,6443020077,6443020006,0.0,2,0.096000001,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,幕別町字駒畠
1000500210000,0,6343720026,6343720062,0.0,2,0.096000001,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,幕別町字上更別４６４
1000500210000,1090,6343720004,6343720026,1.09,2,0.083999999,150.0,3.0,3.0,0.0,1,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,更別村字上更別
1000500210000,2268,6343720062,6343720042,2.2679999,2,0.096000001,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,幕別町字弘和
1000500210000,2409,6443130005,6443140006,2.4089999,2,0.088,120.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,豊頃町字ウシシュベツ
1000500210000,4701,6343610010,6343720006,4.7010002,2,0.113,150.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,大樹町字拓北
1000500213000,262,6542350005,6542340014,0.26199999,2,0.14399999,200.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,東神楽町字忠別
1000500214000,0,6443210335,6443210012,0.0,2,0.061999999,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,芽室町別府町南十四線５０
1000500214000,0,6443213800,6443210020,0.0,2,0.061999999,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,帯広市別府
1000500214000,0,6443210012,6443210361,0.0,2,0.061999999,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,芽室町北伏古東十四線９
1000500214000,0,6443210020,6443210335,0.0,2,0.061999999,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,帯広市別府町南十五線５２
1000500214000,185,6443210361,6443200092,0.185,2,0.061999999,150.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,芽室町北伏古
1000500214000,840,6443210056,6443210039,0.83999997,2,0.039000001,100.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,帯広市川西町西５線　
1000500214000,1239,6443200094,6443210011,1.239,2,0.103,200.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,帯広市西２４条
1000500214000,2064,6443310067,6443410013,2.0639999,2,0.046999998,200.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,音更町字然別北９線４５
1000500215000,144,6240610021,6240610029,0.14399999,2,0.098999999,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,江差町茂尻町８６
1000500215000,206,6240610030,6240610025,0.206,2,0.021,60.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町陣屋町７６－１
1000500215000,560,6240610029,6240610087,0.56,2,0.098999999,40.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町姥神町７８－１
1000500216000,0,6443000029,6443100008,0.0,2,0.035,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,帯広市広野町基線
1000500216000,0,6442070011,6442070002,0.0,2,0.035,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,帯広市拓成町南
1000500216000,0,6443000085,6443000029,0.0,2,0.035,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,帯広市八千代町西二線
1000500216000,0,6442070002,6443000085,0.0,2,0.035,20.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,帯広市八千代町基線
1000500216000,991,6443213800,6443213801,0.991,2,0.199,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,帯広市別府町南１３線
1000500216000,1350,6442070011,6442070002,1.35,2,0.161,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,帯広市拓成町南
1000500219000,5277,6542430147,6542420721,5.277,2,0.039999999,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,旭川市神居町上雨紛西１線
1000500219001,0,6542534900,6542534506,0.0,1,0.19499999,150.0,6.5,6.5,0.0,0,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,旭川市宮前一条四丁目１４
1000500219001,660,6542420738,6542534900,0.66000003,1,0.19499999,150.0,6.5,6.5,0.0,0,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,旭川市神楽岡公園
1000500220000,6174,6742130004,6742020009,6.1739998,2,0.059,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,枝幸町歌登本幌別
1000500222000,357,6444600020,6444600011,0.35699999,2,0.017000001,15.0,0.0,0.0,5.0,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,釧路市舌辛原野
1000500222000,1709,6444600011,6444500009,1.709,2,0.041000001,32.0,2.75,2.75,0.0,1,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,釧路市上舌辛
1000500222001,120,6444410015,6444410067,0.12,2,0.199,160.0,3.25,3.25,0.0,1,2,2,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,釧路市山花
1000500222001,4107,6444410064,6444410015,4.1069999,2,0.061000001,100.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,釧路市山花
1000500225000,352,6441510021,6441510031,0.352,2,0.112,80.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,小樽市銭函３丁目
1000500225000,888,6441510014,6441510016,0.88800001,2,0.017000001,15.0,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,小樽市銭函２丁目
1000500226000,0,6441260004,6441260052,0.0,2,0.142,150.2,3.1400001,3.1400001,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,千歳市協和
1000500226000,0,6441250098,6441260004,0.0,2,0.142,150.2,3.1400001,3.1400001,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,千歳市泉郷
1000500226000,722,6441260042,6441260022,0.722,2,0.145,200.0,3.25,3.25,0.0,1,2,2,3,3,3,3,1,1,3,3,3,3,1,1,2,2,3,3,1,1,安平町追分本町
1000500226000,787,6441260052,6441260099,0.787,2,0.142,150.2,3.1400001,3.1400001,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,千歳市協和
1000500226000,1539,6441260022,6441260023,1.539,2,0.027000001,20.0,3.25,3.25,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,安平町追分弥生
1000500226001,24,6441350032,6441250097,0.024,2,0.16,160.2,2.98,2.98,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,長沼町東７線南
1000500226001,250,6441350028,6441350032,0.25,2,0.148,160.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,長沼町東５線南
1000500228000,0,6440660268,6440660019,0.0,1,0.022,15.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,京極町豊丘町
1000500228000,6332,6440550002,6440660268,6.3319998,2,0.022,15.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,余市町豊丘町
1000500229000,371,6440140020,6440140054,0.37099999,2,0.014,8.0,2.75,2.75,0.0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,蘭越町蘭越町
1000500229000,3763,6440230013,6440140020,3.763,2,0.25600001,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,蘭越町富岡８３地先
1000500229000,7455,6440220004,6440230013,7.4549999,2,0.15800001,60.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,蘭越町字初田
1000500230000,3050,6440150073,6440150067,3.05,2,0.14300001,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,ニセコ町字元町
1000500231000,273,624151F001,6241510004,0.273,2,0.02,30.0,3.1600001,3.1600001,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,函館市新八幡町
1000500231000,388,6241510010,6241510042,0.38800001,2,0.075000003,120.0,0.0,0.0,4.5500002,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,函館市元村町
1000500232000,0,6340400003,6339470023,0.0,2,0.059999999,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,せたな町八束４－２６
1000500232000,168,6340500029,6340400005,0.168,2,0.071999997,120.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,今金町字種川
1000500232000,768,6340500029,6340400005,0.76800001,2,0.118,120.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,今金町字種川
1000400122000,1046,6543571492,6543570160,1.046,2,0.082999997,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,北見市川東１６０番
1000400122000,2566,6544500473,6544500008,2.566,2,0.057,95.0,0.0,0.0,5.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美幌町字昭野
1000400122002,618,6544600155,6544600084,0.61799997,2,0.124,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美幌町字瑞治
1000400123000,0,6444460049,6444460043,0.0,2,0.111,160.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,厚岸町字真栄町
1000400123000,0,6444460068,6444460055,0.0,2,0.041999999,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町奔渡六丁目１６７
1000400123000,0,6444460157,6444460068,0.0,2,0.041999999,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町奔渡六丁目３１１
1000400123000,0,6445400011,6445400014,0.0,2,0.041999999,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町大字浜中村字暮帰別１番地
1000400123000,0,6444460043,6444460123,0.0,2,0.111,160.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,厚岸町港町一丁目４３
1000400123000,182,6444460123,6444460011,0.182,2,0.111,160.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,厚岸町字真龍町
1000400123000,910,6445500020,6445400011,0.91000003,2,0.041999999,50.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町大字浜中村
1000400123000,1350,6445700011,6445600011,1.35,2,0.083999999,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,別海町上風連
1000400123000,2008,6545000022,6445700011,2.0079999,2,0.083999999,100.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,別海町別海
1000400123000,2519,6445500016,6445500020,2.5190001,2,0.161,60.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町浜中
1000400123000,10623,6445400030,6444460157,10.623,2,0.041999999,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町大字散布村字火散布１３－３地先
1000400126000,123,6542700005,6642010015,0.123,2,0.213,160.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,字長留内（４７２）
1000400126001,0,6641050018,6641060024,0.0,2,0.114,60.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小平町字富里
1000400126001,0,6641060011,6641070006,0.0,2,0.075000003,80.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小平町字達布
1000400126001,0,6641060024,6641060011,0.0,2,0.093999997,98.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,小平町字平和
1000400126001,4660,6641050030,6641050018,4.6599998,2,0.035,60.0,3.5,3.5,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,小平町字富里８２０
1000400126001,4663,6641070006,664200F002,4.6630001,2,0.092,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小平町字滝下
1000400127000,1012,6340470597,6340470513,1.012,2,0.127,100.0,3.75,3.75,0.0,0,2,2,3,3,3,3,1,1,2,2,3,3,1,1,1,1,3,3,1,1,室蘭市崎守町
1000400129001,59,6441060124,6441060040,0.059,2,0.242,160.0,3.5,3.5,0.0,0,1,1,3,3,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,苫小牧市柏原１４３－１
1000400131000,1150,6442110010,6442110002,1.15,2,0.163,75.0,3.25,3.25,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,むかわ町穂別平丘
1000400131000,9239,6442020006,6442110010,9.2390003,2,0.106,30.0,3.75,3.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,むかわ町穂別安住
1000400132000,10109,6340670091,6340760026,10.109,2,0.028999999,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,洞爺湖町岩屋
1000400132001,1167,6340670011,6340670091,1.1670001,2,0.050000001,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,壮瞥町字東湖畔
