S_Kosaten,E_Kosaten,Shitei,Kubun,Fukuin,Jyoukuu,Kyokusen,Kyoryo,Spncho,KanrishaCode,Yuryo_No,TsukoKiseiCount,TsukoKisei,Kosoku_Santei_K,Yudo,Fuyo,Line
6441526106,6441521890,2,2,1,0,0,0,0.81599998,201100,0,0,,0.0,0,0,"[{'Lat': 43.0925785438951, 'Lon': 141.320195396038}, {'Lat': 43.0919328173545, 'Lon': 141.321053688953}, {'Lat': 43.0911829429682, 'Lon': 141.322099470802}, {'Lat': 43.090882992481, 'Lon': 141.322495285627}, {'Lat': 43.090083126097, 'Lon': 141.323599398437}, {'Lat': 43.0897040234909, 'Lon': 141.324145204158}, {'Lat': 43.0892041061016, 'Lon': 141.324807673057}, {'Lat': 43.0889249865391, 'Lon': 141.325207652903}, {'Lat': 43.0886500331344, 'Lon': 141.325607632496}, {'Lat': 43.0883209211681, 'Lon': 141.326053444459}, {'Lat': 43.0880001415175, 'Lon': 141.326499255915}, {'Lat': 43.0874252388446, 'Lon': 141.327332546863}]"
6441526106,6441526114,0,3,1,0,0,0,0.833,201100,0,0,,0.0,0,0,"[{'Lat': 43.0874252388446, 'Lon': 141.327332546863}, {'Lat': 43.08797519191, 'Lon': 141.327953289333}, {'Lat': 43.0881418473179, 'Lon': 141.328232420028}, {'Lat': 43.0882126814991, 'Lon': 141.328524055372}, {'Lat': 43.0882751870271, 'Lon': 141.328928180796}, {'Lat': 43.0883543607143, 'Lon': 141.329440628504}, {'Lat': 43.0883751980156, 'Lon': 141.329640608707}, {'Lat': 43.08840437116, 'Lon': 141.329948911698}, {'Lat': 43.0884752118533, 'Lon': 141.330440528509}, {'Lat': 43.0885460525469, 'Lon': 141.330932145319}, {'Lat': 43.0887460780544, 'Lon': 141.332465324437}, {'Lat': 43.0889627661608, 'Lon': 141.333936008337}, {'Lat': 43.0890419425639, 'Lon': 141.334531781657}, {'Lat': 43.0891544582713, 'Lon': 141.335435857718}, {'Lat': 43.0893544822927, 'Lon': 141.336923207754}]"
6441526114,6441526115,0,3,1,0,0,0,0.124,201100,0,0,,0.0,0,0,"[{'Lat': 43.0893544822927, 'Lon': 141.336923207754}, {'Lat': 43.0894336592402, 'Lon': 141.337535646197}, {'Lat': 43.0895503401582, 'Lon': 141.338410558044}]"
6441526115,6441522471,0,3,1,0,0,0,0.153,201100,0,0,,0.0,0,0,"[{'Lat': 43.090916828991, 'Lon': 141.338073006468}, {'Lat': 43.0895503401582, 'Lon': 141.338410558044}]"
6441526115,6441526117,0,3,1,0,0,0,0.249,201100,0,0,,0.0,0,0,"[{'Lat': 43.0895503401582, 'Lon': 141.338410558044}, {'Lat': 43.0896420199227, 'Lon': 141.339156316708}, {'Lat': 43.0897586971784, 'Lon': 141.33991873898}, {'Lat': 43.0898087055938, 'Lon': 141.340364527971}, {'Lat': 43.0899503891615, 'Lon': 141.341414422087}]"
6441526117,6441522567,0,3,1,0,0,0,0.155,201100,0,0,,0.0,0,0,"[{'Lat': 43.0913252104468, 'Lon': 141.341081036278}, {'Lat': 43.0899503891615, 'Lon': 141.341414422087}]"
6441526117,6441526118,0,3,1,0,0,0,0.12800001,201100,0,0,,0.0,0,0,"[{'Lat': 43.0899503891615, 'Lon': 141.341414422087}, {'Lat': 43.0901670795876, 'Lon': 141.342955932765}]"
6441526118,6441522604,0,3,1,0,0,0,0.37200001,201100,0,0,,0.0,0,0,"[{'Lat': 43.0934749812204, 'Lon': 141.342101644654}, {'Lat': 43.0925459351803, 'Lon': 141.342322513865}, {'Lat': 43.0915335677431, 'Lon': 141.342597549774}, {'Lat': 43.0908878186806, 'Lon': 141.342764240156}, {'Lat': 43.0901670795876, 'Lon': 141.342955932765}]"
6441526118,6441526121,0,3,1,0,0,0,0.398,201100,0,0,,0.0,0,0,"[{'Lat': 43.0901670795876, 'Lon': 141.342955932765}, {'Lat': 43.0902670932997, 'Lon': 141.343751686295}, {'Lat': 43.0903754376999, 'Lon': 141.344497443952}, {'Lat': 43.0905754643128, 'Lon': 141.346063953328}, {'Lat': 43.0908088214137, 'Lon': 141.34766795721}]"
6441526121,6441522815,3,3,1,0,0,0,0.34999999,1040810030,0,0,,0.0,1,1,"[{'Lat': 43.0877800509926, 'Lon': 141.348480565599}, {'Lat': 43.088484125729, 'Lon': 141.348297206558}, {'Lat': 43.0892090307118, 'Lon': 141.34809718113}, {'Lat': 43.0899131054465, 'Lon': 141.347913822086}, {'Lat': 43.0908088214137, 'Lon': 141.34766795721}]"
6441526121,6441526123,0,3,1,0,0,0,0.167,201100,0,0,,0.0,0,0,"[{'Lat': 43.0908088214137, 'Lon': 141.34766795721}, {'Lat': 43.0909046657139, 'Lon': 141.34836372026}, {'Lat': 43.0910838555703, 'Lon': 141.349746914556}]"
6441526123,6441522858,2,3,1,0,0,0,0.26300001,201100,0,0,,0.0,0,0,"[{'Lat': 43.0934627129306, 'Lon': 141.349167657268}, {'Lat': 43.0924295144305, 'Lon': 141.349434361895}, {'Lat': 43.0922545371512, 'Lon': 141.349476035314}, {'Lat': 43.0910838555703, 'Lon': 141.349746914556}]"
6441526123,6441526126,0,3,1,0,0,0,0.389,201100,0,0,,0.0,0,0,"[{'Lat': 43.0910838555703, 'Lon': 141.349746914556}, {'Lat': 43.0913047139311, 'Lon': 141.351342586639}, {'Lat': 43.0913755555846, 'Lon': 141.351863367421}, {'Lat': 43.0914047245276, 'Lon': 141.352042515718}, {'Lat': 43.0915214045076, 'Lon': 141.352888263609}, {'Lat': 43.091733929607, 'Lon': 141.354454772235}]"
6441526126,6441526130,0,3,1,0,0,0,0.52200001,201100,0,0,,0.0,0,0,"[{'Lat': 43.091733929607, 'Lon': 141.354454772235}, {'Lat': 43.0918047720765, 'Lon': 141.355000550702}, {'Lat': 43.0919464544372, 'Lon': 141.356012948304}, {'Lat': 43.0920714709449, 'Lon': 141.356987850391}, {'Lat': 43.0921589794055, 'Lon': 141.357575290653}, {'Lat': 43.0922381545999, 'Lon': 141.358133567457}, {'Lat': 43.0923673376749, 'Lon': 141.359120968134}, {'Lat': 43.0924340129028, 'Lon': 141.35963341661}, {'Lat': 43.0924965215655, 'Lon': 141.360133366497}, {'Lat': 43.092588197272, 'Lon': 141.360754136753}]"
6441526130,6441426105,0,3,1,0,0,0,1.378,201100,0,0,,0.0,0,0,"[{'Lat': 43.0804064519215, 'Lon': 141.363850422188}, {'Lat': 43.0809688785154, 'Lon': 141.363704568257}, {'Lat': 43.0812688395915, 'Lon': 141.363633723295}, {'Lat': 43.0815563020574, 'Lon': 141.36355871281}, {'Lat': 43.0821145624921, 'Lon': 141.363412859131}, {'Lat': 43.0822937059331, 'Lon': 141.363371185459}, {'Lat': 43.0826853216723, 'Lon': 141.363275337254}, {'Lat': 43.0832769112351, 'Lon': 141.363125315271}, {'Lat': 43.0833352369055, 'Lon': 141.363108646611}, {'Lat': 43.0834310578629, 'Lon': 141.363087809396}, {'Lat': 43.083851836165, 'Lon': 141.362975294298}, {'Lat': 43.0844184287783, 'Lon': 141.36282527383}, {'Lat': 43.0849600244426, 'Lon': 141.362675254877}, {'Lat': 43.0857765850465, 'Lon': 141.362479390157}, {'Lat': 43.0859223993576, 'Lon': 141.362441884787}, {'Lat': 43.086634806823, 'Lon': 141.362271024068}, {'Lat': 43.0871639049615, 'Lon': 141.362150169836}, {'Lat': 43.0873597122188, 'Lon': 141.362083497468}, {'Lat': 43.0881096144265, 'Lon': 141.361891803068}, {'Lat': 43.0888386859788, 'Lon': 141.361704276212}, {'Lat': 43.089526096357, 'Lon': 141.361529250724}, {'Lat': 43.0902218395937, 'Lon': 141.361370889853}, {'Lat': 43.0909759076846, 'Lon': 141.361170862635}, {'Lat': 43.0917258096167, 'Lon': 141.360970835668}, {'Lat': 43.092588197272, 'Lon': 141.360754136753}]"
6441526130,6441523509,0,3,1,0,0,0,0.13,201100,0,0,,0.0,0,0,"[{'Lat': 43.0937297152065, 'Lon': 141.360466594129}, {'Lat': 43.092588197272, 'Lon': 141.360754136753}]"
6441526154,6441520898,0,3,1,0,0,0,0.382,201235,0,0,,0.0,0,0,"[{'Lat': 43.1607105790619, 'Lon': 141.280015821853}, {'Lat': 43.159777319492, 'Lon': 141.278778493441}, {'Lat': 43.1614562039019, 'Lon': 141.276411944488}]"
6441526158,6441526160,3,3,1,0,0,2,0.28,201100,0,0,,0.0,0,0,"[{'Lat': 43.1173660989576, 'Lon': 141.286888648529}, {'Lat': 43.1189367958762, 'Lon': 141.288592561866}, {'Lat': 43.1190492862026, 'Lon': 141.288717543449}, {'Lat': 43.1193367611196, 'Lon': 141.289025830746}]"
6441526158,6441526217,3,3,1,0,0,0,0.72100002,201100,0,0,,0.0,0,0,"[{'Lat': 43.1173660989576, 'Lon': 141.286888648529}, {'Lat': 43.1149331666966, 'Lon': 141.290080166661}]"
6441526160,6441527722,0,3,1,0,0,0,0.28799999,201100,0,0,,0.0,0,0,"[{'Lat': 43.1193367611196, 'Lon': 141.289025830746}, {'Lat': 43.1194700708446, 'Lon': 141.288800843533}, {'Lat': 43.120065795195, 'Lon': 141.287688410606}, {'Lat': 43.1209156407928, 'Lon': 141.286134336575}]"
6441526160,644152B857,3,3,1,0,0,0,0.079000004,201100,0,0,,0.0,0,0,"[{'Lat': 43.1193367611196, 'Lon': 141.289025830746}, {'Lat': 43.1195367434701, 'Lon': 141.289234132625}, {'Lat': 43.1199117104114, 'Lon': 141.289625740219}]"
6441526162,6441526824,0,3,1,0,0,0,0.39500001,201100,0,0,,0.0,0,0,"[{'Lat': 43.1322979137082, 'Lon': 141.296274371802}, {'Lat': 43.1301857980579, 'Lon': 141.300153306794}]"
6441526179,6441520631,3,3,0,0,0,0,3.8,1430109100,145,0,,1.27,1,1,"[{'Lat': 43.0902938464259, 'Lon': 141.269696050211}, {'Lat': 43.0908188755109, 'Lon': 141.272562419243}, {'Lat': 43.0911730661209, 'Lon': 141.274628872811}, {'Lat': 43.0914605773454, 'Lon': 141.276053723256}, {'Lat': 43.0917647640424, 'Lon': 141.277811875114}, {'Lat': 43.092223121617, 'Lon': 141.280278285288}, {'Lat': 43.0925314655358, 'Lon': 141.281761462399}, {'Lat': 43.0927606363322, 'Lon': 141.282748856951}, {'Lat': 43.0929564713623, 'Lon': 141.283536272067}, {'Lat': 43.0932231374455, 'Lon': 141.284519498069}, {'Lat': 43.0936314653646, 'Lon': 141.285886013278}, {'Lat': 43.0949147758856, 'Lon': 141.290002220496}, {'Lat': 43.1011313210411, 'Lon': 141.309595860233}]"
6441526179,6441521574,3,3,1,0,0,0,0.25999999,1040810030,0,0,,0.0,1,1,"[{'Lat': 43.1016563317973, 'Lon': 141.311895615169}, {'Lat': 43.1012521682353, 'Lon': 141.310474938065}, {'Lat': 43.1010313362358, 'Lon': 141.309687524462}, {'Lat': 43.1011313210411, 'Lon': 141.309595860233}]"
6441526183,644152A181,0,3,1,0,0,0,0.14300001,201100,0,0,,0.0,0,0,"[{'Lat': 43.1076995724244, 'Lon': 141.254896369323}, {'Lat': 43.1078328824272, 'Lon': 141.254679714687}, {'Lat': 43.1082619760815, 'Lon': 141.254046414133}, {'Lat': 43.1085744227381, 'Lon': 141.253579771845}]"
6441526188,6441520781,0,3,1,0,0,0,0.454,201100,0,0,,0.0,0,0,"[{'Lat': 43.1007302531383, 'Lon': 141.275274067544}, {'Lat': 43.1014384616144, 'Lon': 141.274094967354}, {'Lat': 43.1031756557763, 'Lon': 141.271215962529}]"
6441526188,6441525815,2,3,1,0,0,6,0.182,201100,0,0,,0.0,0,0,"[{'Lat': 43.1061545646742, 'Lon': 141.274477979452}, {'Lat': 43.1059587483484, 'Lon': 141.274265511027}, {'Lat': 43.1057504332785, 'Lon': 141.274044710798}, {'Lat': 43.1055546170884, 'Lon': 141.273836408652}, {'Lat': 43.1054379596573, 'Lon': 141.273682263353}, {'Lat': 43.1031756557763, 'Lon': 141.271215962529}]"
6441526197,6441520399,0,3,1,0,0,0,0.017000001,201100,0,0,,0.0,0,0,"[{'Lat': 43.0879147369413, 'Lon': 141.262517693341}, {'Lat': 43.0878272422099, 'Lon': 141.262351047426}]"
6441526197,6441526201,0,3,1,0,0,0,0.133,201100,0,0,,0.0,0,0,"[{'Lat': 43.0878272422099, 'Lon': 141.262351047426}, {'Lat': 43.0883063376291, 'Lon': 141.261959388097}, {'Lat': 43.0888187554036, 'Lon': 141.261355246459}]"
6441526201,6441526212,0,3,1,0,0,1,0.72399998,201100,0,0,,0.0,0,0,"[{'Lat': 43.0888187554036, 'Lon': 141.261355246459}, {'Lat': 43.0892936778928, 'Lon': 141.260755273372}, {'Lat': 43.0896977813868, 'Lon': 141.260330288338}, {'Lat': 43.0898810886738, 'Lon': 141.260217787681}, {'Lat': 43.0900477326837, 'Lon': 141.260146950834}, {'Lat': 43.0901393876137, 'Lon': 141.260130280167}, {'Lat': 43.0903101999482, 'Lon': 141.26012610355}, {'Lat': 43.0904768459894, 'Lon': 141.260117760906}, {'Lat': 43.0907018193232, 'Lon': 141.260142744973}, {'Lat': 43.0916392076717, 'Lon': 141.260230180132}, {'Lat': 43.0924807739838, 'Lon': 141.260305122246}, {'Lat': 43.0930973680453, 'Lon': 141.260388410533}, {'Lat': 43.0934139994231, 'Lon': 141.260492548375}, {'Lat': 43.093613980008, 'Lon': 141.260646688639}, {'Lat': 43.0938806229096, 'Lon': 141.260917480712}, {'Lat': 43.0941847722019, 'Lon': 141.26152573921}, {'Lat': 43.0945972474211, 'Lon': 141.262313141199}]"
6441526201,6441527289,0,3,1,0,0,0,0.109,201100,0,0,,0.0,0,0,"[{'Lat': 43.0888187554036, 'Lon': 141.261355246459}, {'Lat': 43.0893687246651, 'Lon': 141.262475942558}]"
6441526212,6441525779,2,3,1,0,0,0,0.35600001,201100,0,0,,0.0,0,0,"[{'Lat': 43.0971303568224, 'Lon': 141.264941910653}, {'Lat': 43.0968928779724, 'Lon': 141.264700280779}, {'Lat': 43.096522077468, 'Lon': 141.264317005451}, {'Lat': 43.0950472076317, 'Lon': 141.262779737343}, {'Lat': 43.0949305512859, 'Lon': 141.26265892228}, {'Lat': 43.0948930546468, 'Lon': 141.262621428028}, {'Lat': 43.0945972474211, 'Lon': 141.262313141199}]"
6441526212,6441526038,3,3,1,0,0,0,0.31999999,1040810030,0,0,,0.0,1,1,"[{'Lat': 43.090772926807, 'Lon': 141.268841933764}, {'Lat': 43.0914311435759, 'Lon': 141.267729497102}, {'Lat': 43.0915227937651, 'Lon': 141.267567006626}, {'Lat': 43.0922934890737, 'Lon': 141.266217085187}, {'Lat': 43.09266425653, 'Lon': 141.265583788153}, {'Lat': 43.0929392079101, 'Lon': 141.265121314408}, {'Lat': 43.0933724633987, 'Lon': 141.264354692626}, {'Lat': 43.0935807595047, 'Lon': 141.263992213641}, {'Lat': 43.0945972474211, 'Lon': 141.262313141199}]"
6441526217,6441525843,3,3,1,0,0,0,0.69,201100,0,0,,0.0,0,0,"[{'Lat': 43.1126793778554, 'Lon': 141.293230011146}, {'Lat': 43.1136708774376, 'Lon': 141.291817582038}, {'Lat': 43.1149331666966, 'Lon': 141.290080166661}]"
6441526217,6441527835,0,3,1,0,0,0,0.11,201100,0,0,,0.0,0,0,"[{'Lat': 43.1149331666966, 'Lon': 141.290080166661}, {'Lat': 43.115724763109, 'Lon': 141.290892543299}]"
6441526220,6441525571,3,3,1,0,0,0,0.55599999,201100,0,0,,0.0,0,0,"[{'Lat': 43.1410496321261, 'Lon': 141.253911105938}, {'Lat': 43.1445198838478, 'Lon': 141.249069678266}]"
6441526220,644152F008,0,3,1,0,0,0,0.50700003,201100,0,0,,0.0,0,0,"[{'Lat': 43.1445198838478, 'Lon': 141.249069678266}, {'Lat': 43.1460905944776, 'Lon': 141.251198551955}, {'Lat': 43.1480279417455, 'Lon': 141.253781527883}]"
6441526228,6441520372,0,3,1,0,0,0,0.50400001,201235,0,0,,0.0,0,0,"[{'Lat': 43.1628930423786, 'Lon': 141.261488242999}, {'Lat': 43.1631555225018, 'Lon': 141.261863192233}, {'Lat': 43.1633346771711, 'Lon': 141.262167319773}, {'Lat': 43.1634930032231, 'Lon': 141.262538109053}, {'Lat': 43.163593002122, 'Lon': 141.262879737918}, {'Lat': 43.1636596713548, 'Lon': 141.263208869968}, {'Lat': 43.1637013447279, 'Lon': 141.263571333775}, {'Lat': 43.1636847236332, 'Lon': 141.264908710587}, {'Lat': 43.1636598071166, 'Lon': 141.267379316003}]"
6441526228,6441526230,0,3,1,0,0,0,0.075000003,201235,0,0,,0.0,0,0,"[{'Lat': 43.1636598071166, 'Lon': 141.267379316003}, {'Lat': 43.1643430578859, 'Lon': 141.267408438451}]"
6441526230,6441520444,0,3,1,0,0,0,0.287,201235,0,0,,0.0,0,0,"[{'Lat': 43.1643804381536, 'Lon': 141.263871264665}, {'Lat': 43.1643430578859, 'Lon': 141.267408438451}]"
6441526230,6441526231,0,3,1,0,0,0,0.13699999,201235,0,0,,0.0,0,0,"[{'Lat': 43.1643430578859, 'Lon': 141.267408438451}, {'Lat': 43.1655762402148, 'Lon': 141.26740003097}]"
6441526231,6441520445,0,3,1,0,0,0,0.28099999,201235,0,0,,0.0,0,0,"[{'Lat': 43.1656052892501, 'Lon': 141.263896187934}, {'Lat': 43.1655762402148, 'Lon': 141.26740003097}]"
6441526231,6441526232,0,3,1,0,0,0,0.156,201235,0,0,,0.0,0,0,"[{'Lat': 43.1655762402148, 'Lon': 141.26740003097}, {'Lat': 43.166951073522, 'Lon': 141.267441610234}]"
6441526232,6441526443,3,3,1,0,0,0,0.67799997,201051,0,0,,0.0,0,1,"[{'Lat': 43.166951073522, 'Lon': 141.267441610234}, {'Lat': 43.1669429061579, 'Lon': 141.272507806922}, {'Lat': 43.1669221820029, 'Lon': 141.275782504091}]"
6441526240,6441526250,0,3,1,0,0,0,0.57499999,201235,0,0,,0.0,0,0,"[{'Lat': 43.1687889908438, 'Lon': 141.287152168223}, {'Lat': 43.1679265593357, 'Lon': 141.286018992539}, {'Lat': 43.1675307575491, 'Lon': 141.285502397902}, {'Lat': 43.1671557866857, 'Lon': 141.284989968277}, {'Lat': 43.1667808162297, 'Lon': 141.284490037491}, {'Lat': 43.1667724835077, 'Lon': 141.284477539158}, {'Lat': 43.1663891803299, 'Lon': 141.283965110038}, {'Lat': 43.1650851180872, 'Lon': 141.282277845968}]"
6441526240,6441620083,0,3,1,0,0,0,0.15800001,201235,0,0,,0.0,0,0,"[{'Lat': 43.1687889908438, 'Lon': 141.287152168223}, {'Lat': 43.1690973006103, 'Lon': 141.287585442581}, {'Lat': 43.1698055781867, 'Lon': 141.288531145039}]"
6441526240,6441620573,2,3,1,0,0,0,0.182,201235,0,0,,0.0,0,1,"[{'Lat': 43.1687889908438, 'Lon': 141.287152168223}, {'Lat': 43.1690972730604, 'Lon': 141.286739687777}, {'Lat': 43.1699221347805, 'Lon': 141.285589744396}]"
6441526250,6441524934,0,3,1,0,0,0,0.34200001,201235,0,0,,0.0,0,0,"[{'Lat': 43.1629020736863, 'Lon': 141.282957082257}, {'Lat': 43.1637770046142, 'Lon': 141.284119421161}, {'Lat': 43.1650851180872, 'Lon': 141.282277845968}]"
6441526250,6441526252,0,3,1,0,0,0,0.132,201235,0,0,,0.0,0,0,"[{'Lat': 43.1650851180872, 'Lon': 141.282277845968}, {'Lat': 43.1641976899112, 'Lon': 141.281153004347}]"
6441526252,6441524924,0,3,1,0,0,0,0.48100001,201235,0,0,,0.0,0,0,"[{'Lat': 43.1659057349635, 'Lon': 141.278711460565}, {'Lat': 43.1641976899112, 'Lon': 141.281153004347}]"
6441526252,6441526254,0,3,1,0,0,0,0.146,201235,0,0,,0.0,0,0,"[{'Lat': 43.1641976899112, 'Lon': 141.281153004347}, {'Lat': 43.1632394302756, 'Lon': 141.279819853034}]"
6441526254,6441520861,0,3,1,0,0,0,0.191,201235,0,0,,0.0,0,0,"[{'Lat': 43.1620186940383, 'Lon': 141.278220075757}, {'Lat': 43.1625269858717, 'Lon': 141.278853319407}, {'Lat': 43.1632394302756, 'Lon': 141.279819853034}]"
6441526254,6441524921,0,3,1,0,0,0,0.264,201235,0,0,,0.0,0,0,"[{'Lat': 43.1649474766894, 'Lon': 141.27741997206}, {'Lat': 43.1643934047456, 'Lon': 141.278249095414}, {'Lat': 43.1632394302756, 'Lon': 141.279819853034}]"
6441526260,644152A854,0,3,1,0,0,0,0.043000001,201235,0,0,,0.0,0,0,"[{'Lat': 43.1583697943819, 'Lon': 141.29831009915}, {'Lat': 43.1586447487003, 'Lon': 141.297939283523}]"
6441526262,6441526260,0,3,1,0,0,0,0.094999999,201235,0,0,,0.0,0,0,"[{'Lat': 43.1583697943819, 'Lon': 141.29831009915}, {'Lat': 43.1577615623893, 'Lon': 141.29913922583}]"
6441526264,644152A614,0,3,1,0,0,0,0.094999999,201235,0,0,,0.0,0,0,"[{'Lat': 43.1565950922933, 'Lon': 141.300797476155}, {'Lat': 43.1571866592494, 'Lon': 141.299955851645}]"
6441526265,6441524374,0,3,1,0,0,0,0.121,201235,0,0,,0.0,0,0,"[{'Lat': 43.1561910614711, 'Lon': 141.303451421062}, {'Lat': 43.1554119559365, 'Lon': 141.302405732138}]"
6441526278,6441521262,0,3,1,0,0,0,0.66299999,201100,0,0,,0.0,0,0,"[{'Lat': 43.1181205670339, 'Lon': 141.298979147862}, {'Lat': 43.1175789971772, 'Lon': 141.299920760039}, {'Lat': 43.1174831811093, 'Lon': 141.300091583341}, {'Lat': 43.1171290785864, 'Lon': 141.300733211972}, {'Lat': 43.1165583494224, 'Lon': 141.301791481769}, {'Lat': 43.1163875459055, 'Lon': 141.302066466625}, {'Lat': 43.1161417568383, 'Lon': 141.302503940958}, {'Lat': 43.1159209637683, 'Lon': 141.302912249814}, {'Lat': 43.1153335710577, 'Lon': 141.304003850867}, {'Lat': 43.1149961308595, 'Lon': 141.304574651729}, {'Lat': 43.1145212177626, 'Lon': 141.30546209823}]"
6441526278,6441528484,0,3,1,0,0,0,0.70999998,201100,0,0,,0.0,0,0,"[{'Lat': 43.1145212177626, 'Lon': 141.30546209823}, {'Lat': 43.1164543808995, 'Lon': 141.307486793171}, {'Lat': 43.1171209885276, 'Lon': 141.308174188973}, {'Lat': 43.1178250919832, 'Lon': 141.308874081339}, {'Lat': 43.1181667283167, 'Lon': 141.309224028152}, {'Lat': 43.1183667099949, 'Lon': 141.309411498631}, {'Lat': 43.1188083373711, 'Lon': 141.309861430103}, {'Lat': 43.119204135791, 'Lon': 141.310273867832}, {'Lat': 43.1196207655425, 'Lon': 141.310702969418}]"
6441526286,6441525564,3,3,1,0,0,0,0.76499999,1040810030,0,0,,0.0,1,1,"[{'Lat': 43.1401861569313, 'Lon': 141.348652367339}, {'Lat': 43.1399111884811, 'Lon': 141.348589889853}, {'Lat': 43.138665497663, 'Lon': 141.348294159686}, {'Lat': 43.1381988844605, 'Lon': 141.348185864766}, {'Lat': 43.1373531473682, 'Lon': 141.347969269604}, {'Lat': 43.1367740469542, 'Lon': 141.347831817557}, {'Lat': 43.1362324423674, 'Lon': 141.34770686207}, {'Lat': 43.1349367571083, 'Lon': 141.347394469803}, {'Lat': 43.1342326710084, 'Lon': 141.347227861385}]"
6441526286,6441526289,0,3,1,0,0,2,0.68400002,201100,0,0,,0.0,0,0,"[{'Lat': 43.1342326710084, 'Lon': 141.347227861385}, {'Lat': 43.1343368100121, 'Lon': 141.346769564219}, {'Lat': 43.1344951056714, 'Lon': 141.346207106753}, {'Lat': 43.1345575882587, 'Lon': 141.345907130772}, {'Lat': 43.1346658908398, 'Lon': 141.345369674028}, {'Lat': 43.1348408266827, 'Lon': 141.344057285095}, {'Lat': 43.1349407828236, 'Lon': 141.343086535707}, {'Lat': 43.1351698669038, 'Lon': 141.341411677101}, {'Lat': 43.135428103633, 'Lon': 141.339416013145}, {'Lat': 43.1355030708427, 'Lon': 141.338691075819}]"
6441526286,6441526451,0,3,1,0,0,0,0.27000001,201100,0,0,,0.0,0,0,"[{'Lat': 43.1342326710084, 'Lon': 141.347227861385}, {'Lat': 43.1340202123098, 'Lon': 141.347698663977}, {'Lat': 43.1335619627975, 'Lon': 141.348552779299}, {'Lat': 43.1332328564345, 'Lon': 141.349169408794}]"
6441526289,6441525536,0,3,1,0,0,0,0.66600001,201100,0,0,,0.0,0,0,"[{'Lat': 43.1365235149703, 'Lon': 141.330575099856}, {'Lat': 43.1362694447949, 'Lon': 141.332583262373}, {'Lat': 43.1361903114246, 'Lon': 141.333308199946}, {'Lat': 43.136011212674, 'Lon': 141.334720579837}, {'Lat': 43.1358487728522, 'Lon': 141.335957974948}, {'Lat': 43.1355988688416, 'Lon': 141.337966137227}, {'Lat': 43.1355030708427, 'Lon': 141.338691075819}]"
6441526289,6441526506,0,3,1,0,0,0,0.46399999,201100,0,0,,0.0,0,0,"[{'Lat': 43.1355030708427, 'Lon': 141.338691075819}, {'Lat': 43.1370278958551, 'Lon': 141.339036784413}, {'Lat': 43.1385110588804, 'Lon': 141.33936999669}, {'Lat': 43.1396234316913, 'Lon': 141.339636571014}]"
6441526291,6441526360,0,3,1,0,0,0,0.26499999,201100,0,0,,0.0,0,0,"[{'Lat': 43.1316956348054, 'Lon': 141.351948411227}, {'Lat': 43.1315289999032, 'Lon': 141.352298388906}, {'Lat': 43.1302792268612, 'Lon': 141.354577420237}]"
6441526310,6441523751,0,3,1,0,0,0,0.138,201100,0,0,,0.0,0,0,"[{'Lat': 43.1127775587638, 'Lon': 141.365656623421}, {'Lat': 43.1129859139338, 'Lon': 141.3671064764}]"
6441526310,6441525884,0,3,1,0,0,0,0.89899999,201100,0,0,,0.0,0,0,"[{'Lat': 43.121089026713, 'Lon': 141.365131167124}, {'Lat': 43.1198808509727, 'Lon': 141.365439545295}, {'Lat': 43.1189143103517, 'Lon': 141.365685414575}, {'Lat': 43.1176853032744, 'Lon': 141.365977128883}, {'Lat': 43.1165646156219, 'Lon': 141.366248005206}, {'Lat': 43.1164646283749, 'Lon': 141.366264676402}, {'Lat': 43.1154397615379, 'Lon': 141.366510549217}, {'Lat': 43.1145648750268, 'Lon': 141.366714750112}, {'Lat': 43.1142274192219, 'Lon': 141.366806428784}, {'Lat': 43.1137941423275, 'Lon': 141.366914778398}, {'Lat': 43.1129859139338, 'Lon': 141.3671064764}]"
6441526323,6441526310,0,3,1,0,0,0,0.50300002,201100,0,0,,0.0,0,0,"[{'Lat': 43.1129859139338, 'Lon': 141.3671064764}, {'Lat': 43.1124859785113, 'Lon': 141.367214830062}, {'Lat': 43.1117360756484, 'Lon': 141.367385693116}, {'Lat': 43.1115694304168, 'Lon': 141.367419033482}, {'Lat': 43.1110236677989, 'Lon': 141.367544055049}, {'Lat': 43.1105903906307, 'Lon': 141.367644072099}, {'Lat': 43.1104404101664, 'Lon': 141.367681577733}, {'Lat': 43.1100571263502, 'Lon': 141.367764926624}, {'Lat': 43.1096030183914, 'Lon': 141.367864944938}, {'Lat': 43.1091739073802, 'Lon': 141.367964961734}, {'Lat': 43.1088281188492, 'Lon': 141.368044142066}, {'Lat': 43.1084573344567, 'Lon': 141.36815665416}]"
6441526329,6441526323,0,3,1,0,0,0,0.44499999,201100,0,0,,0.0,0,0,"[{'Lat': 43.1084573344567, 'Lon': 141.36815665416}, {'Lat': 43.1073033176608, 'Lon': 141.368431698763}, {'Lat': 43.1061201378927, 'Lon': 141.368710911414}, {'Lat': 43.1059909882174, 'Lon': 141.368748415782}, {'Lat': 43.1057326883235, 'Lon': 141.368806759396}, {'Lat': 43.1052119225129, 'Lon': 141.368927613156}, {'Lat': 43.1044745194743, 'Lon': 141.369140138243}]"
