Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,L_Fukuin,L_T,L_T350,L_T300,L_T175,L_T150,C_T,R_T150,R_T175,R_T300,R_T350,R_T,R_Fukuin,Seigen,Chisaki_Knj,Kouzou_Knj
"00000200411000",2640,"5339500036","5339500019",2.6400001,3,0.359,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町原境３６９","白髭トンネル"
"00000200411000",2781,"5339500036","5339500019",2.7809999,3,0.037999999,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町境梅久保５１０","梅久保トンネル"
"00000200411000",3281,"5339500036","5339500019",3.2809999,3,0.149,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町境","惣岳トンネル"
"00000200411000",3581,"5339500036","5339500019",3.5810001,3,0.114,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町境板小屋７５８","板小屋トンネル"
"00000200411000",4281,"5339500036","5339500019",4.2810001,3,0.27500001,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町境桃ケ沢８４２","桃ケ沢トンネル"
"00000200411000",4781,"5339500036","5339500019",4.7810001,3,0.391,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町境中山８７２－３","中山トンネル"
"00000200411000",5281,"5339500036","5339500019",5.2810001,3,0.53799999,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町大麦代２４","大麦代トンネル"
"00000200411000",6781,"5339500036","5339500019",6.7810001,3,0.059999999,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町原熱海１８０","熱海トンネル"
"00000200411000",7781,"5339500036","5339500019",7.7810001,3,0.215,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町室沢５３９－２","室沢トンネル"
"00000200411000",8281,"5339500036","5339500019",8.2810001,3,0.15700001,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町原湯沢５６１－２","鶴の湯トンネル"
"00000200411000",8781,"5339500036","5339500019",8.7810001,3,0.124,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町原字川田５９８－２","女の湯トンネル"
"00000200411000",9081,"5339500036","5339500019",9.0810003,3,0.096000001,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町河内あづまい４３３－１","あづまいトンネル"
"00000200411000",9481,"5339500036","5339500019",9.4809999,3,0.25999999,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町留浦坂本１１４９－１","坂本トンネル"
"00000200411000",10781,"5339500036","5339500019",10.781,3,0.082000002,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町留浦坂本１１４９－イ","馬頭トンネル"
"00000200411000",11781,"5339500036","5339500019",11.781,3,0.139,3,4.0900002,0,4.0900002,5,5.1399999,5.5,5.1399999,5,4.0900002,0,4.0900002,3,0,"奥多摩町川野井戸ぼっち２６５－２","川野トンネル"
"00000200414000",504,"5238560039","5238560587",0.50400001,2,0.092,1.75,4,0,0,4,4,4,4,4,0,0,4,1.75,3.8,"沼津市杉崎町","ＪＲ立体交差"
"00000200414000",504,"5238560039","5238560587",0.50400001,1,0.092,1.75,4,0,0,4,4,4,4,4,0,0,4,1.75,3.8,"沼津市杉崎町","ＪＲ立体交差"
"00000200414000",891,"5238470059","5238470086",0.89099997,3,0.090999998,3,4.6999998,0,4.6999998,5.25,5.4000001,5.9000001,5.3000002,5.1999998,4.1500001,0,4.1500001,3,0,"沼津市多比","多比第一トンネル"
"00000200414001",4011,"5238170018","5238170021",4.0110002,3,0.44600001,1.75,3.5,0,0,3.5,3.5,4.1500001,3.5,3.5,0,0,3.5,1.75,3.5,"河津町天城国有林","天城トンネル"
"00000200414006",221,"5238470491","5238470492",0.221,2,1.177,3.25,3.8,4.9099998,4.9000001,6.25,6.27,6.2199998,4.8099999,4.8099999,4.8699999,4.77,3.8,3.25,0,"沼津市大平","沼津アルプストンネル"
"00000200414006",221,"5238470491","5238470492",0.221,1,1.177,3.25,3.8,4.9099998,4.9000001,6.25,6.27,6.2199998,4.8099999,4.8099999,4.8699999,4.77,3.8,3.25,0,"沼津市大平","沼津アルプストンネル"
"00000200416004",1025,"5436130033","5436140009",1.025,3,0.035999998,3,4.0999999,0,4.0999999,5.1999998,5.4000001,5.5999999,5.4000001,5.1999998,4.0999999,0,4.0999999,3,0,"勝山市野向町北野津又","北野津又スノーシェード"
"00000200416004",5802,"5436340004","5436340010",5.802,3,0.081,1.45,3.0999999,0,0,0,0,3.7,0,0,0,0,3.0999999,1.45,3.0999999,"小松市丸山町","五百峠隧道"
"00000200418000",63,"5237760118","5237760166",0.063000001,3,0.40200001,3.75,4.3000002,4.5,5,5.5999999,5.6999998,6,5.6999998,5.5999999,5,4.5,4.3000002,3.75,0,"天龍村清水","十方峡トンネル"
"00000200418000",360,"5337110219","5337110048",0.36000001,3,0.032000002,1.45,4.1999998,0,0,0,0,4.7199998,0,0,0,0,4.4000001,1.45,3.7,"八百津町丸山","安渡沢トンネル"
"00000200418000",1411,"5337110219","5337110048",1.411,3,0.079999998,1.85,4.0999999,0,0,4.2199998,4.3699999,4.7800002,4.3699999,4.2199998,0,0,4.0999999,1.85,3.3,"八百津町丸山","柏木トンネル"
"00000200418000",2975,"5337110048","5337110171",2.9749999,3,0.37400001,2,4.1999998,0,0,4.3699999,4.6199999,5.04,4.6999998,4.5500002,0,0,4.3699999,2,3.8,"八百津町南戸","二股トンネル"
"00000200419007",87,"5237301566","5237301563",0.086999997,3,0.032000002,2.9300001,2.8,0,0,2.9000001,2.9000001,2.9000001,2.9000001,2.9000001,0,0,2.8,2.9300001,2.8,"知立市牛田町","名鉄本線アンダーパス"
"00000200419009",118,"5237401203","5237401197",0.118,2,0.050999999,1.5,3.0999999,0,0,0,3.0999999,3.0999999,3.0999999,0,0,0,3.0999999,1.5,3,"知立市八橋町上流","名鉄三河線アンダーパス"
"00000200419009",118,"5237401203","5237401197",0.118,1,0.050999999,1.5,3.0999999,0,0,0,3.0999999,3.0999999,3.0999999,0,0,0,3.0999999,1.5,3,"知立市八橋町　上流","名鉄三河線アンダーパス"
"00000200421000",374,"5236510036","5236510466",0.37400001,3,0.027000001,3.2,4.4499998,0,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,0,4.4499998,3.2,0,"東近江市五智町","名神跨道橋"
"00000200421000",1756,"5236520206","5236420059",1.756,3,0.085000001,2.5,4.1999998,0,0,4.6999998,5,5.3000002,5,4.6999998,0,0,4.1999998,2.5,0,"東近江市佐目町","佐目隧道"
"00000200423003",160,"5235047701","5235048229",0.16,1,0.035,5.6999998,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,5.6999998,0,"大阪市北区中崎西２丁目４","新御堂筋線東海道本線架道橋"
"00000200424000",63,"5035730058","5035730055",0.063000001,3,0.42399999,2.75,4.4699998,0,0,5.4200001,5.5300002,5.8299999,5.5700002,5.46,0,0,4.8400002,2.75,0,"日高川町滝頭","滝頭トンネル"
"00000200424000",4140,"5035630092","5035630015",4.1399999,3,0.41999999,2.3,3.8,0,0,4.5999999,4.8000002,5.3000002,4.8000002,4.5999999,0,0,3.8,2.3,0,"みなべ町清川","切目辻隧道"
"00000200425000",552,"5035630038","5035630039",0.55199999,3,0.442,3.5,4.1999998,4.1999998,4.6999998,5.5999999,5.75,6.0999999,6,5.9499998,5.4000001,5,5,3.5,0,"田辺市柳瀬","六地蔵トンネル"
"00000200425000",1306,"5136010034","5136110004",1.306,3,0.072999999,1.7,4.1999998,0,0,0,4.1999998,4.4000001,4.1999998,0,0,0,4.1999998,1.7,0,"尾鷲市南浦","坂場トンネル"
"00000200425000",1513,"5136110004","5136000008",1.513,3,0.082999997,1.65,4.0999999,0,0,0,4.0999999,4.9000001,4.0999999,0,0,0,4.0999999,1.65,0,"尾鷲市南浦","長尾トンネル"
"00000200425000",1763,"5136010034","5136110004",1.763,3,0.33399999,1.5,3.5999999,0,0,0,3.5999999,4.0999999,3.5999999,0,0,0,3.5999999,1.5,3.5,"尾鷲市南浦","坂下トンネル"
"00000200425000",3848,"5035730007","5035620152",3.848,3,0.168,2.75,3.4000001,0,0,4.5,4.6999998,4.9000001,4.6999998,4.5,0,0,3.4000001,2.75,0,"田辺市小家","唐尾隧道"
"00000200425000",12522,"5136110004","5136000008",12.522,3,0.46900001,1.7,4.3000002,0,0,0,4.3000002,4.9000001,4.3000002,0,0,0,4.1999998,1.7,0,"尾鷲市南浦","八幡トンネル"
"00000200425000",13177,"5135070008","503576F005",13.177,3,0.95499998,2,3.9000001,0,0,4,4.0999999,4.6999998,4.0999999,4,0,0,3.9000001,2,0,"下北山村笠捨越","白谷トンネル"
"00000200425000",16898,"5035760025","5035750003",16.898001,3,0.0099999998,1.75,3.2,0,0,3.2,3.4000001,4.4000001,3.4000001,3.2,0,0,3.2,1.75,0,"十津川村小山手","小山手トンネル"
"00000200425000",21200,"5136000008","5135070012",21.200001,3,0.032000002,1.75,4,0,0,4,4.3699999,4.6999998,4.3699999,4,0,0,4,1.75,0,"上北山村トボト","トボト隧道"
"00000200425006",221,"503562F002","5035610384",0.221,3,0.071000002,1.7,3.3,0,0,0,4,4.1999998,4,0,0,0,3.3,1.7,3.3,"印南町印南原","大峠隧道"
"00000200427000",238,"5234370167","5234370240",0.23800001,3,0.018999999,4.8000002,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.8000002,0,"西脇市上本町","西小歩道橋"
"00000200428000",701,"5235012932","5235010577",0.70099998,3,0.044,3.25,4.4000001,0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,4.4000001,3.25,0,"神戸市兵庫区平野町天王谷","服山トンネル"
"00000200428001",150,"5235110380","5235110386",0.15000001,3,0.0080000004,2.75,4.4000001,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.4000001,2.75,4.3000002,"神戸市北区山田町下谷上","神鉄箕谷高架"
"00000200429000",182,"5234530056","5234540083",0.182,3,1.223,3.5,5.8000002,5.8000002,6.0300002,6.3600001,6.3899999,6.3200002,5.8499999,5.73,4.7800002,4.1900001,4.1900001,3.5,0,"宍粟市千種町岩野辺","鳥ケ乢トンネル"
"00000200430000",155,"5133570025","5133570035",0.155,3,0.221,3.25,3.8,0,4.0999999,5.1999998,5.4000001,5.5,5.4000001,5.1999998,3.7,0,3.8,3.25,3.5999999,"玉野市玉","玉野第３トンネル"
"00000200430000",488,"5133570025","5133570035",0.48800001,3,0.112,3.25,3.8,0,4.0999999,5.1999998,5.4000001,5.5,5.4000001,5.1999998,4.0999999,0,3.8,3.25,0,"玉野市玉","玉第二トンネル"
"00000200430000",654,"5133570025","5133570035",0.65399998,3,0.050000001,3.25,3.8,0,4.0999999,5.1999998,5.4000001,5.5,5.4000001,5.1999998,4.0999999,0,3.8,3.25,3.5999999,"玉野市玉","玉第一トンネル"
"00000200431000",0,"5333210127","5333210210",0,3,0.1,3,3.8,0,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0,3.8,3,3.8,"境港市岬町","境港大橋の上空障害"
"00000200432000",1124,"5232470035","5232470068",1.124,3,0.345,3.75,5.8499999,6,6.2399998,6.54,6.5700002,6.5,6.0300002,5.9400001,5.04,4.5,4.1700001,3.75,0,"庄原市比和町森脇高野町上湯川","王居峠トンネル"
"00000200432000",3968,"5132570041","5132670009",3.9679999,3,0.079000004,3,3.9000001,0,3.9000001,5.5999999,5.7399998,6.1199999,5.9400001,5.8400002,4.5,0,4.0999999,3.4000001,0,"東広島市河内町小田","猿岩トンネル"
"00000200433000",3090,"5132620065","5132720023",3.0899999,3,0.07,2.75,3.9000001,0,0,4.8000002,5,5.4000001,5,4.8000002,0,0,3.9000001,2.75,0,"安芸太田町加計","百々山トンネル"
"00000200434000",2475,"5131170037","5131170039",2.4749999,3,0.215,2.5,4.0999999,0,0,4.6999998,4.75,5.1999998,4.75,4.6999998,0,0,4.0999999,2.5,0,"周南市菅野","菅野トンネル"
"00000200436000",120,"5134510020","5134510024",0.12,3,0.093000002,2.1500001,3.9000001,0,0,4.0999999,4.5,4.8000002,4.5,4.0999999,0,0,3.9000001,2.1500001,4.0999999,"土庄町土庄","新町隧道"
"00000200438000",3520,"5133170010","5133170019",3.52,1,0.0049999999,1.5,4.0999999,0,0,0,4.0999999,4.0999999,4.0999999,0,0,0,4.0999999,1.5,0,"まんのう町中通","天川神社御神木"
"00000200438000",7787,"5034720005","5034710003",7.7870002,3,0.183,2.75,3.9400001,0,0,4.9499998,5.0799999,5.48,5.0799999,4.9499998,0,0,3.9400001,2.75,3.5999999,"神山町鬼篭野","川井トンネル"
"00000200438000",17580,"5034610011","5034600001",17.58,3,0.114,1.65,4.0999999,0,0,0,4.3000002,5,4.3000002,0,0,0,4.0999999,1.65,0,"三好市菅生","見の越トンネル"
"00000200439000",25,"5033100028","5033100092",0.025,3,0.81300002,2.5,3,0,0,4.5999999,4.7600002,5,4.7600002,4.5999999,0,0,3,2.5,0,"津野町芳生野丙","矢笘トンネル"
"00000200439000",25,"5033670025","5033670034",0.025,3,1.023,3.5,4.0300002,4.0300002,4.54,5.52,5.5300002,6,5.5300002,5.52,4.54,4.0300002,4.0300002,3.5,0,"三好市東祖谷京上","京上トンネル"
"00000200462000",405,"543817F006","5439100065",0.405,3,0.414,2.5999999,4.1900001,0,0,4.7800002,4.9000001,5.1700001,4.8200002,4.6599998,0,0,4.0100002,2.5999999,0,"藤岡市坂原","神坂トンネル"
"00000200462000",740,"543817F002","5438170120",0.74000001,3,0.052000001,2.55,4.2399998,0,0,4.8000002,4.8400002,5.1799998,4.7600002,4.6300001,0,0,3.9300001,2.55,0,"藤岡市坂原","露久保トンネル"
"00000200462000",2155,"543817F006","5439100065",2.155,3,0.055,2.45,4.29,0,0,4.7399998,4.8200002,4.9000001,4.7600002,4.6399999,0,0,4.0999999,2.45,0,"藤岡市保美濃山","保美濃山トンネル"
"00000200462000",3770,"543817F006","5439100065",3.77,3,0.215,2.4000001,4.3400002,0,0,4.77,4.8800001,5.0799999,4.8200002,4.6700001,0,0,4.1500001,2.4000001,0,"藤岡市保美濃山","下久保トンネル"
"00000200465000",350,"5240610131","5240610132",0.34999999,3,0.39399999,3.53,3.8,3.8,4.5,4.5,4.5,4.6999998,4.5,4.5,4.5,3.8,3.8,3.53,0,"大多喜町筒森","新筒森トンネル"
"00000200465000",1500,"5240610132","5240610012",1.5,3,0.1,2.75,3.7,0,3.7,3.7,3.7,5.5999999,3.7,3.7,3.7,0,3.7,2.75,3.4000001,"大多喜町筒森","黄和田隧道"
"00000200465000",1659,"5240610044","5240610077",1.659,3,0.015,2.8,4,0,0,4.5999999,4.8000002,5.3000002,4.8000002,4.5999999,0,0,4,2.8,3.8,"君津市蔵玉","第二蔵玉隧道"
"00000200465000",1809,"5240610044","5240610077",1.809,3,0.145,2.05,3.5,0,0,3.5999999,3.8,4.5999999,3.8,3.5999999,0,0,3.5,2.05,0,"君津市蔵玉","蔵玉隧道"
"00000200465000",2642,"5240600140","5240600021",2.642,3,0.15800001,2.75,3.7,0,0,4.5999999,4.8000002,5.0999999,4.8000002,4.5999999,0,0,3.7,2.75,0,"君津市笹","藤林隧道"
"00000200465000",3681,"5239770016","5239760010",3.681,3,0.0049999999,2,3.7,0,0,3.7,3.7,3.7,3.7,3.7,0,0,3.7,2,3.5999999,"富津市岩瀬","鉄道ガード"
"00000200467000",16,"5339030042","5339030018",0.016000001,3,0.017000001,3.8499999,3.8,3.8,3.8,3.8,3.8,3.7,3.8,3.8,3.8,3.8,3.8,3.8499999,3.7,"藤沢市藤沢","東海道線跨線橋"
"00000200470005",491,"5537300059","553730F001",0.491,3,0.778,4.3000002,4.1399999,5.1999998,5.54,6.04,6.0999999,6.3000002,6.0999999,6,5.5,5.1599998,4.5599999,4.5,0,"氷見市姿","宇奈比トンネル"
"00000200470005",1584,"5537300059","553730F001",1.584,3,0.62400001,4.3000002,4.1399999,5.1999998,5.54,6.04,6.0999999,6.3000002,6.0999999,6,5.5,5.1599998,4.5599999,4.5,0,"氷見市姿","姿トンネル"
"00000200470005",2265,"5537300059","553730F001",2.2650001,3,0.59600002,4.3000002,4.1399999,5.1999998,5.54,6.04,6.0999999,6.3000002,6.0999999,6,5.5,5.1599998,4.5599999,4.5,0,"氷見市中波","中波トンネル"
"00000200470005",2265,"5537300059","553730F001",2.2650001,3,0.403,4.3000002,4.1399999,5.1999998,5.54,6.04,6.0999999,6.3000002,6.0999999,6,5.5,5.1599998,4.5599999,4.5,0,"氷見市中田","旅木トンネル"
"00000200470005",2908,"5537300059","553730F001",2.908,3,0.213,4.5,4.5599999,5.1599998,5.5,6,6.0999999,6.3000002,6.0999999,6.04,5.54,5.1999998,4.1399999,4.3000002,0,"氷見市中田","中田トンネル"
"00000200471000",3950,"5437600026","5437500022",3.95,3,0.127,2.5,4.9000001,0,0,4.8000002,4.6999998,4.5,4.3000002,4.0999999,0,0,3.5,2.5,0,"南砺市栗当","栗当２ＳＤ"
"00000200471000",4085,"5437600026","5437500022",4.085,3,0.026000001,2.5,4.6999998,0,0,4.8499999,4.8000002,4.5500002,4.3000002,4,0,0,3.5,2.5,0,"南砺市栗当","栗当３ＳＤ"
"00000200471000",4500,"5437600026","5437500022",4.5,3,0.085000001,2.75,5.0999999,0,0,5.1999998,5.0999999,4.8000002,4.5,4.4000001,0,0,3.7,2.75,0,"南砺市栗当","栗当６ＳＤ"
"00000200471000",6010,"5437600026","5437500022",6.0100002,3,0.050999999,2.5999999,4.3000002,0,0,5,4.9000001,4.6999998,4.5,4.4000001,0,0,4.3000002,2.75,0,"南砺市栗当","栗当１１ＳＤ"
"00000200471000",7297,"5437600026","5437500022",7.2969999,3,0.041000001,2.5,5.1999998,0,0,5.1500001,5.0999999,4.75,4.5,4.4499998,0,0,4.3000002,2.5,0,"南砺市高沼","脇山２ＲＤ"
"00000200471000",7706,"5437600026","5437500022",7.7059999,3,0.074000001,2.5,5.1999998,0,0,5.0999999,5,4.6999998,4.4499998,4.4000001,0,0,4.3000002,2.5,0,"南砺市高沼","脇谷１ＳＤ"
"00000200471000",7798,"5437600026","5437500022",7.7979999,3,0.154,2.5,5.3000002,0,0,5.1500001,5.0999999,4.8000002,4.5500002,4.5,0,0,4.3000002,2.5,0,"南砺市高沼","脇谷２ＳＤ"
"00000200472000",1840,"5437700077","5437700230",1.84,3,0.093999997,1.55,3.25,0,0,0,3.4000001,4,3.3,0,0,0,3.25,1.55,0,"富山市婦中町高塚","高塚トンネル"
"00000200473000",1801,"5237320039","5237320116",1.801,3,0.122,2.5,4,0,0,4.6999998,4.8499999,5.3000002,4.8499999,4.6999998,0,0,4,2.5,0,"岡崎市大字桜形","根裏トンネル"
"00000200473012",0,"5237220082","5237220317",0,3,0.47,2.05,3.4000001,0,0,4,4.1999998,4.6999998,4.1999998,4,0,0,3.4000001,2.05,3.3,"岡崎市鉢地町","鉢地坂トンネル"
"00000200303000",2374,"5336220021","5336220035",2.3740001,3,0.003,2.75,4.3699999,0,0,4.4400001,4.4499998,4.52,4.5999999,4.6199999,0,0,4.6799998,2.75,0,"長浜市音羽","参道橋"
"00000200303004",18,"5336210129","5336210017",0.017999999,3,0.064000003,1.62,3.6199999,0,0,0,3.72,4.3200002,3.72,0,0,0,3.6199999,1.62,3.3,"長浜市あつ取","あつ取トンネル"
"00000200305000",538,"5436000073","5335770009",0.53799999,3,0.067000002,2.7,3.9000001,0,0,4.8000002,5,5.3000002,5,4.8000002,0,0,3.9000001,2.7,0,"福井市大味","大味トンネル"
"00000200305000",1489,"5436100004","5436100028",1.489,3,0.016000001,3.2,4.1999998,0,4.1999998,5,5.1999998,5.46,5.1999998,5,4.1999998,0,4.1999998,3.2,0,"福井市長橋町","鷹巣トンネル"
"00000200305000",2500,"5335670012","5335670005",2.5,3,0.066,2.5999999,3.6500001,0,0,4.9000001,5,5.4000001,5,4.9000001,0,0,3.6500001,2.8,3,"越前町高佐","高佐トンネル"
"00000200305000",8771,"5436000073","5335770009",8.7709999,3,0.039999999,2.8,3.9000001,0,0,4.6999998,4.9000001,5.3000002,4.9000001,4.6999998,0,0,3.9000001,2.8,0,"越前町梨ケ平","銭ケ浜トンネル"
"00000200306000",1834,"5236620121","5236720024",1.834,3,0.016000001,3.25,4.4000001,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,4.4000001,3.25,0,"彦根市正法寺町","新幹線跨道橋"
"00000200307000",108,"5236520151","5236520186",0.108,3,0.032000002,3,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3,4.3000002,"東近江市鯰江町","名神ボックス"
"00000200307000",155,"5236620222","5236620065",0.155,3,0.106,3,4.1999998,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,4.1999998,3,4.1999998,"多賀町敏満寺地先","名神ボックス"
"00000200307000",318,"5236310058","5236310364",0.31799999,3,0.0040000002,3.5,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,3.5,4.0999999,"甲賀市水口町山上","信楽高原鉄道"
"00000200307000",757,"5235270263","5235270117",0.75700003,3,0.097999997,2.75,3.8,0,0,4.8200002,4.98,4.5,4.98,4.8200002,0,0,3.8,2.75,3.8,"宇治田原町奥山田","大福トンネル"
"00000200307000",6232,"5236310364","5236300249",6.2319999,3,0.050000001,3,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,3,4.0999999,"甲賀市信楽町黄瀬","信楽高原鉄道高架"
"00000200308000",776,"5235050019","5235051439",0.77600002,3,0.0080000004,3.95,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.95,3,"東大阪市東豊浦町","奈良街道陸橋"
"00000200309000",4800,"5135270012","5135260012",4.8000002,3,0.030999999,1.5,3,0,0,0,3,3.79,3,0,0,0,3,1.5,3,"天川村白倉","白倉隧道"
"00000200309031",750,"5135560023","5135560386",0.75,3,0.0060000001,2.3499999,3.9000001,0,0,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,0,0,3.9000001,2.3499999,3.8,"御所市古瀬","鉄道橋"
"00000200310000",0,"5135450066","5135450139",0,3,0.090000004,2.5999999,3.8499999,0,0,4.5,4.6500001,5.0500002,4.6500001,4.5,0,0,3.8499999,2.5999999,0,"五條市上之町","金剛トンネル"
"00000200310000",6,"5135540197","5135540181",0.0060000001,3,0.012,3,4,0,4,4,4,4,4,4,4,0,4,3,0,"河内長野市長野","東高野街道第２陸橋"
"00000200311000",0,"5036610026","5036600054",0,3,2.842,2.5,4.1999998,0,0,4.6700001,4.8600001,5.25,4.8600001,4.6700001,0,0,4.1999998,2.5,3.8,"熊野市波田須町東","波田須トンネル"
"00000200311000",2485,"5036710005","5036610026",2.4849999,3,0.121,2.5,4.1999998,0,0,4.6700001,4.8600001,5.25,4.8600001,4.6700001,0,0,4.1999998,2.5,3.8,"熊野市波田須町東","波田須トンネル"
