面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
3.42,24,0058,None,None,0,11,00,1,49,None,99240000190058,None,24019580,0019,None,26.0,12,1,143.594405,43.647852
2.47,24,0025,None,None,2,11,00,2,133,None,99240000140025,None,24014250,0014,None,39.0,12,18,143.583194,43.632937
0.12,24,0027,None,None,2,11,00,2,133,None,99240000140027,None,24014270,0014,None,39.0,12,18,143.583815,43.633353
2.89,24,0023,None,None,2,11,00,2,133,None,99240000140023,None,24014230,0014,None,99.0,12,18,143.581726,43.634208
0.31,24,0026,None,None,2,11,00,2,133,None,99240000140026,None,24014260,0014,None,39.0,12,18,143.5822,43.634714
15.73,24,0002,None,None,0,11,00,2,133,None,99240000140002,None,24014020,0014,None,99.0,12,18,143.58053,43.635446
21.74,24,0001,None,None,2,11,00,2,133,None,99240000200001,None,24020010,0020,None,99.0,12,1,143.588528,43.635752
21.74,24,0001,None,None,2,11,00,2,133,None,99240000200001,None,24020010,0020,None,99.0,12,1,143.585017,43.636559
7.69,24,0055,None,None,0,11,00,1,40,None,99240000170055,None,24017550,0017,None,26.0,12,12,143.612067,43.624516
9.52,24,0003,None,None,0,11,00,2,133,None,99240000170003,None,24017030,0017,None,99.0,12,12,143.609751,43.6241
6.55,24,0054,None,None,0,11,00,1,62,None,99240000250054,None,24025540,0025,None,23.0,12,11,143.633569,43.66008
26.53,24,0001,None,None,0,11,00,2,133,None,99240000250001,None,24025010,0025,None,99.0,12,11,143.627379,43.656631
48.22,24,0006,None,None,3,11,00,2,133,None,99240000160006,None,24016060,0016,None,39.0,12,12,143.622374,43.625343
1.33,24,0053,None,None,0,11,00,1,47,None,99240000160053,None,24016530,0016,None,26.0,12,12,143.620214,43.625028
2.87,24,0053,None,None,0,11,00,1,55,None,99240000250053,None,24025530,0025,None,11.0,12,11,143.634455,43.658969
6.3,24,0052,None,None,0,11,00,1,55,None,99240000250052,None,24025520,0025,None,5.0,12,11,143.635647,43.658511
26.53,24,0001,None,None,0,11,00,2,133,None,99240000250001,None,24025010,0025,None,99.0,12,11,143.635972,43.657043
0.91,24,0051,None,None,0,11,00,1,55,None,99240000250051,None,24025510,0025,None,26.0,12,11,143.63745,43.660616
25.82,24,0055,None,None,0,11,00,1,60,None,99240000250055,None,24025550,0025,None,23.0,12,11,143.631026,43.657039
