交差点番号,管理者名,交差点名,地先名,緯度,経度,整理番号,備考
6741460021,201057,,幌延町三条北一丁目,45.01549275,141.8488974,,
6741460022,201057,,幌延町三条南一丁目,45.01439706,141.8490641,,
6741460027,201057,,幌延町宮園町１０番７（５２０）,45.01870084,141.8534384,,
6741460030,201057,,幌延町字北進（５２０）,45.07662304,141.8601213,,
6741460031,201057,,幌延町字北進（５２０）,45.07574421,141.8667958,,
6741460036,201057,,幌延町六条南一丁目,45.0158762,141.8538594,,
6741460037,201057,,幌延町字下沼,45.0114777,141.759502,,
6741460038,1040810035,,幌延町字下沼,45.02245591,141.7715043,,
6741460039,201057,,幌延町字下沼,45.01057336,141.751082,,
6741460040,201057,,幌延町字下沼,45.02190991,141.7646091,,
6741460041,201057,,幌延町字下沼,45.00908174,141.7470825,,
6741460044,201520,,幌延町字幌延,45.01977877,141.8211164,,
6741460070,201057,,幌延町字元町１３（５２０）,45.01143059,141.8441814,,
6741460071,201057,,幌延町一条北二丁目,45.01651326,141.8433437,,
6741460077,201057,,幌延町字下沼,45.02198494,141.765759,,
6741460078,201057,,幌延町字下沼,45.02198494,141.765759,,
6741460079,201057,１条北２丁目１－３,幌延町１条北２丁目１－３（５２０）,45.01790892,141.8431478,,
6741460089,1040810036,幌延ＩＣ,幌延町元町,45.01055139,141.8398569,,
6741460090,1040810035,幌延２,幌延町字幌延,45.05070833,141.8232433,,
6741460117,201520,,幌延町六条南一丁目,45.01623461,141.8573965,,
6741460141,201520,,幌延町三条南一丁目,45.01432204,141.8483809,,
6741460147,201057,,幌延町三条北一丁目,45.01545523,141.8482266,,
674146F001,201057,,幌延町元町（５２０）,45.01055566,141.8430441,,
6741470004,201057,,幌延町字北進（５２０）,45.08107308,141.8773819,,
6741470006,201057,,豊富町字下エベコロベツ,45.08303127,141.8804523,,
6741470018,201520,,幌延町六条北一丁目,45.02825444,141.8717152,,
6741520003,201057,,利尻富士町鬼脇,45.13803004,141.3099323,,
6741560005,201057,,豊富町字上サロベツ,45.10473324,141.7728986,,
6741560013,1040810036,大通９丁目,豊富町字上サロベツ２５４６－１２３,45.10604152,141.776269,,
6741560017,1040810036,,豊富町上サロベツ,45.09605588,141.7942846,,
6741560019,1040810036,大通３丁目,豊富町字豊富大通四丁目,45.10038392,141.7772109,,
6741560021,201057,,豊富町字幌加,45.16453521,141.8043582,,
6741560036,1040810036,豊富幌加ＩＣ,豊富町字メナシベツ,45.15508587,141.7893519,,
6741560054,201057,,豊富町字豊富東四条四丁目,45.10122576,141.7852101,,
6741560067,1040810036,徳満,豊富町字上サロベツ,45.14571908,141.7516895,,
6741560068,201057,,豊富町字幌加,45.15784405,141.794947,,
6741560071,1040810036,,幌延町字豊富大通２丁目,45.09812172,141.7776319,,
6741560072,201057,,豊富町字豊富東六条１丁目,45.0991636,141.7878017,,
6741560091,1040810036,,豊富町字徳満駅前,45.14688561,141.7516852,,
6741560092,201057,,豊富町字徳満,45.14959428,141.7714873,,
6741560139,201516,,豊富町字豊富東二条四丁目,45.10071734,141.7808439,,
6741560143,201516,,豊富町字豊富東一条四丁目,45.10071734,141.7808439,,
6741560153,201516,,豊富町字豊富東三条三丁目,45.10085071,141.7824229,,
6741560157,201516,,豊富町字豊富東四条四丁目,45.10085071,141.7824229,,
6741560158,201516,,豊富町字豊富東三条三丁目,45.10101738,141.7846705,,
6741610001,201518,,利尻町沓形字富士見町,45.18768455,141.132696,,
6741610003,201057,,利尻町沓形,45.18688477,141.1363582,,
6741610004,201057,,利尻町沓形,45.18688477,141.1363582,,
6741610012,201057,,利尻富士町鴛泊,45.24867036,141.1849285,,
6741610018,201057,,利尻富士町鴛泊字港町,45.24395149,141.2256749,,
6741610033,201518,,利尻町沓形,45.18611804,141.1316587,,
6741610049,201057,,利尻富士町鴛泊,45.24481251,141.1846996,,
6741610076,201057,,利尻富士町鴛泊字港町,45.24200177,141.2267207,,
6741610093,201518,,利尻町沓形,45.1870637,141.1298421,,
6741610094,201518,,利尻町沓形,45.1870637,141.1298421,,
674161F002,201057,,利尻富士町鴛泊字港町,45.23948962,141.2277083,,
6741640018,201057,,稚内市大字抜海村字ユークル,45.21919551,141.5728891,,
6741650009,201057,,豊富町兜沼,45.22093705,141.6976395,,
6741650011,201057,,豊富町兜沼,45.22257853,141.6982227,,
6741650013,201057,,稚内市大字抜海村字上ユウチ,45.24831718,141.7035704,,
6741650015,1040810036,,豊富町字上サロベツ１３８２,45.21813871,141.7360277,,
6741650042,201057,,豊富町兜沼,45.22253268,141.6974144,,
6741660011,201516,,豊富町字修徳,45.19285644,141.7972319,,
6741660013,201057,,豊富町字目梨別,45.17339711,141.819077,,
6741660017,201057,,稚内市大字声問村,45.2518467,141.8486771,,
6741660018,201057,,稚内市大字声問村字上声問原野,45.24854331,141.859193,,
6741660024,201057,,稚内市大字声問村字沼川,45.25128008,141.8478397,,
6741660025,201057,,稚内市大字声問村字沼川,45.2504553,141.8511978,,
6741660033,1040810036,,豊富町字上サロベツ,45.22769621,141.7464302,,
6741660042,201057,,豊富町字開源,45.21694842,141.7720368,,
6741660051,1040810036,,豊富町字上サロベツ,45.22695887,141.7485301,,
6741700002,201057,,礼文町大字香深村,45.27482003,141.0244505,,
6741700005,201057,,礼文町大字香深村字トンナイ,45.30360055,141.0476797,,
6741700019,201517,臨港公園前,礼文町香深村字ワウシ,45.2986969,141.044722,,
6741700031,201057,,礼文町大字香深村,45.29558478,141.0444639,,
6741700033,201057,,礼文町大字香深村,45.29750953,141.0442679,,
6741700038,201517,臨港公園前,礼文町香深村字ワウシ,45.29750953,141.0442679,,
6741740002,201057,,稚内市大字抜海村字ユウチ,45.26548667,141.6049078,,
6741740003,201057,,稚内市大字抜海村字バッカイ,45.30967324,141.6169287,,
6741740006,201057,,稚内市大字抜海村字バッカイ,45.30967324,141.6169287,,
6741750006,201057,,稚内市大字抜海村字バッカイ,45.31649799,141.6343265,,
6741750007,201057,,稚内市大字抜海村字バッカイ,45.31653576,141.6424799,,
6741750011,201057,,稚内市大字抜海村字上ユウチ,45.25284519,141.6862217,,
6741750016,1040810036,,稚内市字上勇知原野１６００,45.27233606,141.7340992,,
6741750029,201057,,稚内市大字抜海村字ユウチ,45.25327216,141.6235652,,
6741760011,201057,,稚内市大字声問村字上声問原野,45.25693776,141.8492767,,
6741760039,201214,,稚内市大字声問村,45.25794627,141.8581425,,
6742000005,上川総合振興局 旭川建設管理部,,中川町字安川４番１６,44.74178318,142.0398186,,
6742000006,1040810034,,中川町字安川,44.74178318,142.0398186,,
6742000007,1040810034,,中川町字佐久,44.74257834,142.0421599,,
6742000009,上川総合振興局 旭川建設管理部,,中川町字佐久,44.74432896,142.0474844,,
6742000011,上川総合振興局 旭川建設管理部,,中川町字佐久,44.74737031,142.0493798,,
6742000018,上川総合振興局 旭川建設管理部,,中川町字佐久,44.74289162,142.0468762,,
6742020003,1040810034,,音威子府村字音威子府２８３,44.72885471,142.2570532,,
6742020007,1040810034,咲来,音威子府村字咲来,44.68930995,142.2674007,,
6742020009,上川総合振興局 旭川建設管理部,,音威子府村字咲来,44.70650614,142.3395844,,
6742020033,上川総合振興局 旭川建設管理部,,音威子府村字咲来,44.68948898,142.2640302,,
6742050007,201057,,枝幸町歌登豊沃,44.75058609,142.6406823,,
6742060004,1040810036,,雄武町枝幸町界,44.68601765,142.840643,,
6742060012,1040810036,,枝幸町音標,44.70446014,142.8098696,,
6742060030,201514,,枝幸町音標,44.70629748,142.8117277,,
6742100006,1040810034,,中川町字誉,44.81859129,142.0675233,,
6742100009,上川総合振興局 旭川建設管理部,,中川町字中川,44.81722505,142.0749477,,
6742100032,上川総合振興局 旭川建設管理部,,中川町字中川,44.82637404,142.0786051,,
6742100037,上川総合振興局 旭川建設管理部,,中川町字中川,44.81934563,142.0752559,,
6742100039,上川総合振興局 旭川建設管理部,,中川町字中川,44.8167501,142.0748769,,
6742100053,上川総合振興局 旭川建設管理部,,中川町字琴平,44.78296238,142.0678757,,
6742120002,1040810034,,音威子府村字上音威子府２２２林班,44.81970266,142.2817155,,
6742120005,1040810036,,中頓別町字小頓別,44.82806927,142.3099831,,
6742120008,201057,,枝幸町歌登上毛登別,44.82393352,142.346105,,
6742130004,201057,,枝幸町歌登本幌別,44.7652959,142.3741938,,
6742130007,201057,,枝幸町歌登中央,44.82072913,142.4488789,,
6742140004,201057,,枝幸町歌登上徳志別,44.75733839,142.6109096,,
6742150006,1040810036,,枝幸町乙忠部,44.78151829,142.7180188,,
6742150019,201057,,枝幸町乙忠部,44.77508513,142.7001292,,
6742150028,201057,,枝幸町乙忠部,44.77722655,142.7007749,,
6742200002,1040810035,,天塩町字下コクネップ,44.89140494,141.9991749,,
6742200005,201057,,幌延町問寒別５８（５２０）,44.91311567,142.0262458,,
6742200014,201056,,天塩町字下コクネップ,44.90973663,142.0176385,,
6742200025,1040810034,,中川町天塩町界,44.89047595,142.0010289,,
6742200037,上川総合振興局 旭川建設管理部,,中川町字歌内,44.8801831,142.0511707,,
6742220002,1040810036,,中頓別町字上頓別,44.85531025,142.2669645,,
6742220003,1040810036,,中頓別町字上頓別,44.85204431,142.2762972,,
6742220005,201057,,中頓別町字兵安,44.91158394,142.3098649,,
6742220008,201057,,中頓別町字上頓別,44.85039452,142.2763056,,
6742230004,201057,,枝幸町歌登檜垣,44.836311,142.4623224,,
6742230008,201057,,枝幸町歌登西町,44.84246487,142.475804,,
6742240005,1040810036,,枝幸町下幌別５１５６－２,44.91698036,142.5873843,,
6742320006,1040810036,本通５,中頓別町字中頓別,44.97306306,142.2877128,,
6742340002,1040810036,,枝幸町新港町９６９,44.93009061,142.5690726,,
6742340004,201514,,枝幸町新港町,44.93066568,142.5730472,,
6742340010,1040810036,,枝幸町岬町,44.94923021,142.5777788,,
6742340029,201057,,枝幸町新栄町７６２０,44.94204373,142.5815414,,
6742340037,201514,,枝幸町北浜町,44.94204373,142.5815414,,
6742340047,1040810036,,枝幸町南浜町,44.91978407,142.584226,,
6742340048,201514,,枝幸町梅ヶ枝町,44.93891923,142.5846955,,
6742340050,201057,,枝幸町梅ヶ枝町６６,44.93891923,142.5846955,,
6742340053,201057,,枝幸町幸町２２３,44.93829017,142.5857163,,
6742340055,201057,,枝幸町字エサシ,44.93709872,142.5876287,,
6742340099,201514,,枝幸町北浜町,44.94538917,142.5819995,,
6742400002,201057,,幌延町字上問寒９９－１（５２０）,45.02466609,142.0771584,,
6742420013,201057,,浜頓別町字下頓別,45.05466291,142.3345195,,
6742420014,201057,,浜頓別町字下頓別,45.06095813,142.3394936,,
6742420015,201057,,浜頓別町字常盤,45.06524943,142.344097,,
6742420016,201057,,浜頓別町字常盤,45.06524943,142.344097,,
6742420021,201512,,浜頓別町字宇曽丹,45.05684253,142.3556673,,
6742420026,1040810036,,浜頓別町字下頓別,45.04500926,142.3150845,,
6742420027,201057,,浜頓別町字下頓別,45.04500926,142.3150845,,
6742420036,201057,,浜頓別町字常盤,45.06502861,142.3437512,,
6742500002,201057,,猿払村字上猿払,45.12797924,142.1053195,,
6742520015,201512,,浜頓別町クッチャロ湖畔６０番地,45.12943331,142.3491046,,
6742520017,201057,,浜頓別町字頓別,45.12345077,142.350609,,
6742520018,201057,,浜頓別町１５４番５４６,45.11966794,142.3515842,,
6742520019,201512,,浜頓別町日の出２丁目９９番地,45.13079587,142.355833,,
6742520020,201512,,浜頓別町日の出２丁目６７番地,45.12691723,142.3568749,,
6742520022,201512,,浜頓別町緑が丘４丁目３１番地,45.12063473,142.3585377,,
6742520024,201512,,浜頓別町北３条１丁目１１番地,45.1271715,142.3608537,,
6742520028,1040810036,,浜頓別町緑ケ丘五丁目１５,45.11598125,142.3618293,,
6742520043,1040810036,,浜頓別町字頓別１５４－３８３,45.12772576,142.365549,,
6742520046,1040810036,大通４,浜頓別町字頓別１５４－１９２,45.12525525,142.3661366,,
6742520062,1040810036,,浜頓別町緑ヶ丘３丁目,45.12099726,142.3607916,,
6742520065,1040810036,浜頓別町役場前,浜頓別町字浜頓別,45.12451763,142.3600664,,
6742520066,201057,,浜頓別町字頓別,45.12451763,142.3600664,,
6742520089,201057,,浜頓別町緑ケ丘七丁目１３,45.11740574,142.3521593,,
6742530002,201057,,浜頓別町字頓別,45.13436326,142.3894671,,
6742530004,201057,,浜頓別町字頓別,45.13309267,142.3916795,,
6742530005,201512,,浜頓別町字頓別２９０５,45.12512312,142.4003084,,
6742530009,1040810036,,浜頓別町宇頓別原野,45.12586432,142.3896052,,
6742530010,201057,,浜頓別町字頓別２９０５,45.12982652,142.3951461,,
6742530020,201057,,浜頓別町字頓別,45.13317182,142.3916003,,
6742530021,201057,,浜頓別町字頓別,45.13439245,142.3902379,,
6742600001,201057,,猿払村字猿払,45.21936333,142.0936393,,
6742710009,201057,,猿払村字猿払,45.2653485,142.1917185,,
6742710010,201057,,猿払村字猿払,45.2653485,142.1917185,,
6742710018,1040810036,,猿払村字浜猿払,45.27362795,142.2297185,,
6742710055,1040810036,,猿払村浜猿払,45.26737472,142.234256,,
6742710056,201511,,猿払村浜猿払,45.26900799,142.238168,,
6742710057,201511,,猿払村浜猿払,45.27531948,142.2318473,,
684007F001,201517,,礼文町大字船泊村字ホロナイホ,45.41200999,140.9880906,,
6841050005,201057,港３丁目,稚内市港２丁目,45.40563404,141.673325,,
6841050006,201057,,稚内市中央２丁目,45.41797835,141.6736949,,
6841050008,201057,中央５丁目・港１丁目,稚内市港１丁目,45.40969605,141.6738247,,
6841050009,201057,中央２丁目・中央３丁目,稚内市中央３丁目,45.41718679,141.6739283,,
6841050010,201057,中央４丁目,稚内市中央３丁目,45.41488291,141.6739868,,
6841050032,1040810036,,稚内市港５丁目３０番,45.40371357,141.6767373,,
6841050033,201214,,稚内市中央２丁目１１番,45.41854089,141.6768612,,
6841050035,201214,,稚内市港２丁目８番,45.40782973,141.676937,,
6841050037,201214,,稚内市港１丁目６番,45.40957534,141.6768952,,
6841050038,201214,,稚内市港５丁目１番,45.40495925,141.677058,,
6841050040,201214,,稚内市開運２丁目２番,45.41482055,141.6778031,,
6841050041,201214,,稚内市開運１丁目２番,45.41868673,141.677782,,
6841050042,201214,,稚内市新港町１－１３,45.40933794,141.67907,,
6841050043,1040810036,港５丁目,稚内市大黒１丁目３５番,45.40114735,141.6805204,,
6841050044,201214,,稚内市大黒１丁目,45.3994934,141.6807414,,
6841050047,201214,,稚内市末広１丁目６番,45.40243473,141.6818077,,
6841050048,201214,,稚内市新港町,45.40937555,141.6821614,,
6841050049,201214,,稚内市新港町,45.40428035,141.6822992,,
6841050050,201214,,稚内市大黒１丁目８番,45.39838946,141.6834495,,
6841050051,1040810036,大黒１丁目,稚内市大黒２丁目９番,45.39838946,141.6834495,,
6841050052,201214,,稚内市大黒一丁目５,45.40133494,141.6838409,,
