面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
18.53,23,0005,None,None,0,11,00,2,101,None,99230002110005,None,23211050,0211,None,98.0,26,11,142.950047,44.498936
14.24,23,0052,None,None,2,11,00,1,82,None,99230002130052,None,23213520,0213,None,23.0,26,11,142.943469,44.512709
3.93,23,0009,None,None,0,11,00,2,93,None,99230002120009,None,23212090,0212,None,98.0,26,11,142.94282,44.499145
34.8,23,0004,None,None,0,11,00,2,102,None,99230002130004,None,23213040,0213,None,98.0,26,11,142.938735,44.503715
20.51,23,0054,None,None,0,11,00,1,54,None,99230002110054,None,23211540,0211,None,27.0,26,11,142.952618,44.49433
44.54,23,0003,None,None,0,11,00,2,133,None,99230002130003,None,23213030,0213,None,98.0,26,11,142.941248,44.514499
9.0,23,0061,None,None,0,11,00,1,49,None,99230002140061,None,23214610,0214,None,23.0,26,11,142.922123,44.507606
1.47,23,0042,None,None,2,11,00,2,133,None,99230002130042,None,23213420,0213,None,98.0,26,11,142.938498,44.513265
2.38,23,0035,None,None,2,11,00,2,133,None,99230002120035,None,23212350,0212,None,99.0,26,11,142.933746,44.483109
7.52,23,0041,None,None,2,11,00,2,133,None,99230002110041,None,23211410,0211,None,99.0,26,11,142.943126,44.488896
16.13,23,0001,None,None,0,11,00,2,133,None,99230002110001,None,23211010,0211,None,99.0,26,11,142.939709,44.484613
10.84,23,0058,None,None,0,11,00,1,61,None,99230002130058,None,23213580,0213,None,23.0,26,11,142.93421,44.510853
23.77,23,0006,None,None,0,11,00,2,133,None,99230002120006,None,23212060,0212,None,99.0,26,11,142.938101,44.488071
10.91,23,0042,None,None,2,11,00,2,133,None,99230002120042,None,23212420,0212,None,99.0,26,11,142.93616,44.484653
8.18,23,0053,None,None,0,11,00,1,54,None,99230002120053,None,23212530,0212,None,23.0,26,11,142.944661,44.500058
3.17,23,0057,None,None,0,11,00,1,46,None,99230002120057,None,23212570,0212,None,26.0,26,11,142.947881,44.501482
8.18,23,0053,None,None,0,11,00,1,54,None,99230002120053,None,23212530,0212,None,23.0,26,11,142.946852,44.49916
23.77,23,0006,None,None,0,11,00,2,133,None,99230002120006,None,23212060,0212,None,99.0,26,11,142.943877,44.496601
10.84,23,0058,None,None,0,11,00,1,61,None,99230002130058,None,23213580,0213,None,23.0,26,11,142.930764,44.507253
44.54,23,0003,None,None,0,11,00,2,133,None,99230002130003,None,23213030,0213,None,98.0,26,11,142.928244,44.505952
10.12,23,0061,None,None,0,11,00,1,46,None,99230002110061,None,23211610,0211,None,26.0,26,11,142.948139,44.495094
5.19,23,0057,None,None,0,11,00,1,62,None,99230002130057,None,23213570,0213,None,23.0,26,11,142.932568,44.507431
13.8,23,0052,None,None,0,11,00,1,55,None,99230002110052,None,23211520,0211,None,26.0,26,11,142.961918,44.494701
11.38,23,0055,None,None,0,11,00,1,63,None,99230002130055,None,23213550,0213,None,23.0,26,11,142.941513,44.507168
0.74,23,0044,None,None,2,11,00,2,133,None,99230002110044,None,23211440,0211,None,99.0,26,11,142.937212,44.482835
3.72,23,0007,None,None,0,11,00,2,133,None,99230002120007,None,23212070,0212,None,99.0,26,11,142.948486,44.508731
11.44,23,0051,None,None,0,11,00,1,56,None,99230002120051,None,23212510,0212,None,27.0,26,11,142.945008,44.507469
5.58,23,0071,None,None,0,11,00,1,50,None,99230002130071,None,23213710,0213,None,26.0,26,11,142.933032,44.502701
3.23,23,0064,None,None,0,11,00,1,40,None,99230002110064,None,23211640,0211,None,23.0,26,11,142.938364,44.480373
0.86,23,0047,None,None,2,11,00,2,133,None,99230002130047,None,23213470,0213,None,98.0,26,11,142.941623,44.504438
31.25,23,0058,None,None,0,11,00,1,61,None,99230002480058,None,23248580,0248,None,23.0,26,12,142.784703,44.581087
11.75,23,0001,None,None,0,11,00,2,101,None,99230002500001,None,23250010,0250,None,98.0,26,12,142.78389,44.57614
19.03,23,0061,None,None,0,11,00,1,60,None,99230002130061,None,23213610,0213,None,23.0,26,11,142.93431,44.500069
18.23,23,0006,None,None,0,11,00,2,101,None,99230002110006,None,23211060,0211,None,98.0,26,11,142.956949,44.493321
2.0,23,0065,None,None,0,11,00,1,40,None,99230002110065,None,23211650,0211,None,26.0,26,11,142.941291,44.486153
44.54,23,0003,None,None,0,11,00,2,133,None,99230002130003,None,23213030,0213,None,98.0,26,11,142.927525,44.498783
20.51,23,0054,None,None,0,11,00,1,54,None,99230002110054,None,23211540,0211,None,27.0,26,11,142.961346,44.492542
4.65,23,0047,None,None,2,11,00,2,133,None,99230002120047,None,23212470,0212,None,39.0,26,11,142.947295,44.50691
1.09,23,0063,None,None,0,11,00,1,41,None,99230002110063,None,23211630,0211,None,26.0,26,11,142.941088,44.4848
3.72,23,0007,None,None,0,11,00,2,133,None,99230002120007,None,23212070,0212,None,99.0,26,11,142.946204,44.50682
6.54,23,0067,None,None,0,11,00,1,56,None,99230002130067,None,23213670,0213,None,26.0,26,11,142.942318,44.502264
1.14,23,0062,None,None,0,11,00,1,41,None,99230002110062,None,23211620,0211,None,26.0,26,11,142.939898,44.482619
10.66,23,0054,None,None,0,11,00,1,54,None,99230002120054,None,23212540,0212,None,26.0,26,11,142.937158,44.492991
11.66,23,0001,None,None,0,11,00,2,101,None,99230002120001,None,23212010,0212,None,98.0,26,11,142.933746,44.490351
8.82,23,0002,None,None,0,11,00,2,133,None,99230002110002,None,23211020,0211,None,98.0,26,11,142.946355,44.496377
3.72,23,0007,None,None,0,11,00,2,133,None,99230002120007,None,23212070,0212,None,99.0,26,11,142.946705,44.508108
3.36,23,0043,None,None,2,11,00,2,133,None,99230002110043,None,23211430,0211,None,99.0,26,11,142.938506,44.483214
5.35,23,0059,None,None,0,11,00,1,49,None,99230002110059,None,23211590,0211,None,23.0,26,11,142.95243,44.500413
8.78,23,0059,None,None,0,11,00,1,61,None,99230002130059,None,23213590,0213,None,23.0,26,11,142.937701,44.496926
1.08,23,0072,None,None,0,11,00,1,50,None,99230002130072,None,23213720,0213,None,26.0,26,11,142.93172,44.499738
2.91,23,0073,None,None,0,11,00,1,50,None,99230002130073,None,23213730,0213,None,26.0,26,11,142.925821,44.496806
5.87,23,0041,None,None,2,11,00,2,133,None,99230002130041,None,23213410,0213,None,98.0,26,11,142.931211,44.49098
2.97,23,0045,None,None,2,11,00,2,133,None,99230002120045,None,23212450,0212,None,99.0,26,11,142.940227,44.489148
1.66,23,0060,None,None,0,11,00,1,49,None,99230002110060,None,23211600,0211,None,26.0,26,11,142.951883,44.502062
