面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
0.17,13,0055,None,None,0.0,04,00,1.0,52.0,None,99130000370055,None,13037550,0037,None,23.0,13,12.0,142.10844,42.845125
5.09,13,0059,None,None,0.0,04,00,1.0,51.0,None,99130000370059,None,13037590,0037,None,23.0,13,12.0,142.103956,42.844222
7.35,13,0042,None,None,2.0,04,00,2.0,133.0,None,99130000370042,None,13037420,0037,None,98.0,13,12.0,142.108712,42.84406
22.9,13,0001,None,None,0.0,04,00,2.0,133.0,None,99130000370001,None,13037010,0037,None,99.0,13,12.0,142.122508,42.841312
0.85,13,0043,None,None,2.0,04,00,2.0,133.0,None,99130000370043,None,13037430,0037,None,98.0,13,12.0,142.103812,42.843157
7.35,13,0042,None,None,2.0,04,00,2.0,133.0,None,99130000370042,None,13037420,0037,None,98.0,13,12.0,142.106147,42.841392
1.26,13,0041,None,None,2.0,04,00,2.0,133.0,None,99130000370041,None,13037410,0037,None,98.0,13,12.0,142.103886,42.840813
7.35,13,0042,None,None,2.0,04,00,2.0,133.0,None,99130000370042,None,13037420,0037,None,98.0,13,12.0,142.111789,42.840736
2.4,13,0060,None,None,0.0,04,00,1.0,51.0,None,99130000370060,None,13037600,0037,None,23.0,13,12.0,142.113175,42.845378
2.48,13,0053,None,None,0.0,04,00,1.0,53.0,None,99130000370053,None,13037530,0037,None,23.0,13,12.0,142.127035,42.840345
2.75,13,0058,None,None,0.0,04,00,1.0,51.0,None,99130000370058,None,13037580,0037,None,23.0,13,12.0,142.106195,42.840196
7.35,13,0042,None,None,2.0,04,00,2.0,133.0,None,99130000370042,None,13037420,0037,None,98.0,13,12.0,142.109662,42.840243
0.59,13,0052,None,None,0.0,04,00,1.0,55.0,None,99130000370052,None,13037520,0037,None,23.0,13,12.0,142.12758,42.839152
2.19,13,0052,None,None,0.0,04,00,1.0,54.0,None,99130000360052,None,13036520,0036,None,23.0,13,12.0,142.109702,42.83579
4.6,13,0051,None,None,0.0,04,00,1.0,54.0,None,99130000360051,None,13036510,0036,None,23.0,13,12.0,142.118216,42.836022
4.68,13,0043,None,None,2.0,04,00,2.0,133.0,None,99130000360043,None,13036430,0036,None,98.0,13,12.0,142.115589,42.834554
1.11,13,0041,None,None,2.0,04,00,2.0,133.0,None,99130000360041,None,13036410,0036,None,98.0,13,12.0,142.109527,42.834801
2.27,13,0051,None,None,0.0,07,00,1.0,32.0,None,99130001290051,None,13129510,0129,None,23.0,03,12.0,141.950155,42.909356
13.52,13,0054,None,None,0.0,04,00,1.0,53.0,None,99130000370054,None,13037540,0037,None,23.0,13,12.0,142.126172,42.842351
1.74,13,0062,None,None,0.0,04,00,1.0,39.0,None,99130000170062,None,13017620,0017,None,23.0,13,12.0,142.101788,42.726697
25.42,13,0006,None,None,0.0,07,00,2.0,133.0,None,99130001290006,None,13129060,0129,None,98.0,03,12.0,141.967046,42.90811
19.42,13,0010,None,None,0.0,04,00,2.0,133.0,None,99130000560010,None,13056100,0056,None,98.0,13,12.0,142.154851,42.881688
16.82,13,0053,None,None,0.0,04,00,1.0,61.0,None,99130000560053,None,13056530,0056,None,23.0,13,12.0,142.155972,42.879824
7.58,13,0051,None,None,0.0,04,00,1.0,64.0,None,99130000560051,None,13056510,0056,None,23.0,13,12.0,142.158613,42.879716
