面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
34.39,16,0005,None,None,0.0,07,00,2.0,101.0,None,99160003290005,None,16329050,0329,None,98.0,12,11.0,141.795121,43.531197
8.98,16,0056,None,None,0.0,07,00,1.0,51.0,None,99160003290056,None,16329560,0329,None,23.0,12,11.0,141.772573,43.533219
9.41,16,0054,None,None,0.0,07,00,1.0,52.0,None,99160003290054,None,16329540,0329,None,23.0,12,11.0,141.779856,43.535414
8.55,16,0051,None,None,0.0,07,00,1.0,72.0,None,99160003360051,None,16336510,0336,None,23.0,12,11.0,141.788531,43.515257
8.46,16,0003,None,None,0.0,07,00,2.0,101.0,None,99160003360003,None,16336030,0336,None,98.0,12,11.0,141.786247,43.519506
10.18,16,0057,None,None,0.0,07,00,1.0,51.0,None,99160003290057,None,16329570,0329,None,23.0,12,11.0,141.786814,43.531932
8.94,16,0055,None,None,0.0,07,00,1.0,52.0,None,99160003290055,None,16329550,0329,None,23.0,12,11.0,141.782796,43.533368
9.41,16,0054,None,None,0.0,07,00,1.0,52.0,None,99160003290054,None,16329540,0329,None,23.0,12,11.0,141.775852,43.5354
94.0,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003290001,None,16329010,0329,None,98.0,12,11.0,141.774288,43.535588
18.33,16,0004,None,None,0.0,07,00,2.0,133.0,None,99160003290004,None,16329040,0329,None,98.0,12,11.0,141.794953,43.527785
6.27,16,0051,None,None,0.0,07,00,1.0,54.0,None,99160003290051,None,16329510,0329,None,23.0,12,11.0,141.796025,43.533684
9.41,16,0054,None,None,0.0,07,00,1.0,52.0,None,99160003290054,None,16329540,0329,None,23.0,12,11.0,141.777804,43.536171
13.03,16,0058,None,None,0.0,07,00,1.0,50.0,None,99160003290058,None,16329580,0329,None,23.0,12,11.0,141.782978,43.53041
13.36,16,0008,None,None,0.0,07,00,2.0,133.0,None,99160003280008,None,16328080,0328,None,98.0,12,11.0,141.712079,43.526093
270.56,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003280002,None,16328020,0328,None,98.0,12,11.0,141.696288,43.509355
66.1,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003280001,None,16328010,0328,None,99.0,12,11.0,141.708758,43.524692
10.48,16,0007,None,None,0.0,07,00,2.0,133.0,None,99160003280007,None,16328070,0328,None,99.0,12,11.0,141.712708,43.529365
114.66,16,0006,None,None,0.0,07,00,2.0,133.0,None,99160003280006,None,16328060,0328,None,98.0,12,11.0,141.698817,43.525387
